"ID","SampleEvent","AlternateId","Classification","Species","RTotal","RC1","RC2","RC3","RC4","RFC4","RMC4","RC5","RFC5","RMC5","RFA","RMA","RUnknown","Flow","Split"
29975,2123,"9_1_04082015","Hydrozoan","Aglantha digitale",3.00,,,,,,,,,,,,,40.00,1.00
29976,2094,"4_2_04082015","Copepod","Pseudocalanus",27.00,,,,,,,,7.00,6.00,12.00,2.00,,50.00,64.00
29977,2094,"4_2_04082015","Copepod","Metridia pacifica",23.00,,,3.00,,8.00,6.00,,1.00,5.00,,,,50.00,64.00
29978,2094,"4_2_04082015","Copepod","Neocalanus plumchrus",71.00,1,18.00,40.00,,11.00,1.00,,,,,,,50.00,64.00
29979,2094,"4_2_04082015","Copepod","Acartia tumida",1.00,,,,,,,,,,1.00,,,50.00,64.00
29980,2094,"4_2_04082015","Copepod","Calanus marshallae",1.00,,,1.00,,,,,,,,,,50.00,64.00
29981,2094,"4_2_04082015","Copepod","Oithona spinirostris",1.00,,,,,1.00,,,,,,,,50.00,64.00
29982,2094,"4_2_04082015","Barnacle","Barnacle nauplii",406.00,,,,,,,,,,,,,50.00,64.00
29983,2094,"4_2_04082015","Decapod","Crab zoea",21.00,,,,,,,,,,,,,50.00,64.00
29984,2094,"4_2_04082015","Decapod","Shrimp zoea",5.00,,,,,,,,,,,,,50.00,64.00
29985,2094,"4_2_04082015","Tunicate","Fritillaria borealis",1.00,,,,,,,,,,,,,50.00,64.00
29986,2094,"4_2_04082015","Ostracod","CYPRIS larva (Barnacle)",7.00,,,,,,,,,,,,,50.00,64.00
29987,2094,"4_2_04082015","Gastropod","Limacina helicina",10.00,,,,,,,,,,,,,50.00,64.00
29988,2094,"4_2_04082015","Tunicate","Oikopleura dioica",2.00,,,,,,,,,,,,,50.00,64.00
29989,2094,"4_2_04082015","Hydrozoan","Euphysa flammea",1.00,,,,,,,,,,,,,50.00,64.00
29990,2094,"4_2_04082015","Unknown","Egg",1.00,,,,,,,,,,,,,50.00,64.00
29991,2094,"4_2_04082015","Fish","Gadus macrocephalus",4.00,,,,,,,,,,,,,50.00,8.00
29992,2094,"4_2_04082015","Annelid","Spionidae",2.00,,,,,,,,,,,,,50.00,8.00
29993,2094,"4_2_04082015","Fish","Fish egg",5.00,,,,,,,,,,,,,50.00,8.00
29994,2094,"4_2_04082015","Hydrozoan","Aglantha digitale",2.00,,,,,,,,,,,,,50.00,1.00
29995,2094,"4_2_04082015","Actinopterygii","Clupea pallasi",4.00,,,,,,,,,,,,,50.00,2.00
29996,2094,"4_2_04082015","Chaetognath","Parasagitta elegans",1.00,,,,,,,,,,,,,50.00,1.00
29997,2098,"4_4_04082015","Copepod","Pseudocalanus",51.00,,,,,1.00,,,12.00,14.00,20.00,4.00,,50.00,16.00
29998,2098,"4_4_04082015","Copepod","Neocalanus plumchrus",175.00,1,11.00,118.00,,44.00,1.00,,,,,,,50.00,16.00
29999,2098,"4_4_04082015","Copepod","Neocalanus flemingeri",3.00,,,2.00,,1.00,,,,,,,,50.00,16.00
30000,2098,"4_4_04082015","Copepod","Metridia pacifica",7.00,,,1.00,,2.00,,,,4.00,,,,50.00,16.00
30001,2098,"4_4_04082015","Copepod","Acartia longerimis",4.00,,,,,,,,,1.00,1.00,2.00,,50.00,16.00
30002,2098,"4_4_04082015","Copepod","Neocalanus cristatus",5.00,,,2.00,,3.00,,,,,,,,50.00,16.00
30003,2098,"4_4_04082015","Copepod","Scolecithricella minor",2.00,,,,,,,,1.00,1.00,,,,50.00,16.00
30004,2098,"4_4_04082015","Copepod","Oithona spinirostris",1.00,,,,,,,,,,1.00,,,50.00,16.00
30005,2098,"4_4_04082015","Barnacle","Barnacle nauplii",69.00,,,,,,,,,,,,,50.00,16.00
30006,2098,"4_4_04082015","Gastropod","Limacina helicina",15.00,,,,,,,,,,,,,50.00,16.00
30007,2098,"4_4_04082015","Crustecean","Nauplii",2.00,,,,,,,,,,,,,50.00,16.00
30008,2098,"4_4_04082015","Unknown","Egg",18.00,,,,,,,,,,,,,50.00,16.00
30009,2098,"4_4_04082015","Tunicate","Oikopleura dioica",3.00,,,,,,,,,,,,,50.00,16.00
30010,2098,"4_4_04082015","Tunicate","Fritillaria borealis",5.00,,,,,,,,,,,,,50.00,16.00
30011,2098,"4_4_04082015","Decapod","Crab zoea",2.00,,,,,,,,,,,,,50.00,16.00
30012,2098,"4_4_04082015","Tunicate","Oikopleura labradoriensis",3.00,,,,,,,,,,,,,50.00,4.00
30013,2098,"4_4_04082015","Decapod","Shrimp zoea",4.00,,,,,,,,,,,,,50.00,16.00
30014,2098,"4_4_04082015","Ostracod","CYPRIS larva (Barnacle)",2.00,,,,,,,,,,,,,50.00,16.00
30015,2098,"4_4_04082015","Hydrozoan","Rathkea octopunctata",1.00,,,,,,,,,,,,,50.00,16.00
30016,2098,"4_4_04082015","Fish","Fish egg",1.00,,,,,,,,,,,,,50.00,16.00
30017,2098,"4_4_04082015","Chaetognath","Parasagitta elegans",3.00,,,,,,,,,,,,,50.00,4.00
30018,2098,"4_4_04082015","Actinopterygii","Clupea pallasi",10.00,,,,,,,,,,,,,50.00,1.00
30019,2098,"4_4_04082015","Hydrozoan","Aglantha digitale",1.00,,,,,,,,,,,,,50.00,4.00
30020,2137,"9_10_04082015","Copepod","Pseudocalanus",90.00,,,,,5.00,1.00,,30.00,18.00,32.00,4.00,,40.00,8.00
30021,2137,"9_10_04082015","Copepod","Neocalanus plumchrus",67.00,1,2.00,50.00,,14.00,,,,,,,,40.00,8.00
30022,2137,"9_10_04082015","Copepod","Acartia longerimis",24.00,,,1.00,,,,,1.00,,4.00,18.00,,40.00,8.00
30023,2137,"9_10_04082015","Copepod","Scolecithricella minor",1.00,,,,,,,,,,1.00,,,40.00,8.00
30024,2137,"9_10_04082015","Copepod","Calanus marshallae",3.00,,,1.00,,2.00,,,,,,,,40.00,8.00
30025,2137,"9_10_04082015","Copepod","Metridia pacifica",5.00,,,,,1.00,,,2.00,1.00,,1.00,,40.00,8.00
30026,2137,"9_10_04082015","Copepod","Acartia tumida",1.00,,,,,,,,,1.00,,,,40.00,8.00
30027,2137,"9_10_04082015","Copepod","Clausocalanus",1.00,,,,,,,,,,1.00,,,40.00,8.00
30028,2137,"9_10_04082015","Copepod","Oithona spinirostris",1.00,,,,,,,,,,1.00,,,40.00,8.00
30029,2137,"9_10_04082015","Tunicate","Oikopleura dioica",54.00,,,,,,,,,,,,,40.00,8.00
30030,2137,"9_10_04082015","Barnacle","Barnacle nauplii",84.00,,,,,,,,,,,,,40.00,8.00
30031,2137,"9_10_04082015","Fish","Fish egg",44.00,,,,,,,,,,,,,40.00,8.00
30032,2137,"9_10_04082015","Unknown","Egg",48.00,,,,,,,,,,,,,40.00,8.00
30033,2137,"9_10_04082015","Decapod","Crab zoea",6.00,,,,,,,,,,,,,40.00,8.00
30034,2137,"9_10_04082015","Actinopterygii","Clupea pallasi",3.00,,,,,,,,,,,,,40.00,1.00
30035,2137,"9_10_04082015","Hydrozoan","Leuckartiara",1.00,,,,,,,,,,,,,40.00,8.00
30036,2137,"9_10_04082015","Hydrozoan","Rathkea octopunctata",12.00,,,,,,,,,,,,,40.00,8.00
30037,2137,"9_10_04082015","Crustecean","Nauplii",2.00,,,,,,,,,,,,,40.00,8.00
30038,2137,"9_10_04082015","Ostracod","CYPRIS larva (Barnacle)",11.00,,,,,,,,,,,,,40.00,8.00
30039,2137,"9_10_04082015","Gastropod","Limacina helicina",8.00,,,,,,,,,,,,,40.00,8.00
30040,2137,"9_10_04082015","Decapod","Shrimp zoea",1.00,,,,,,,,,,,,,40.00,8.00
30041,2137,"9_10_04082015","Tunicate","Fritillaria borealis",2.00,,,,,,,,,,,,,40.00,8.00
30042,2137,"9_10_04082015","Tunicate","Oikopleura labradoriensis",1.00,,,,,,,,,,,,,40.00,8.00
30043,2137,"9_10_04082015","Bryozoan","CYPHONAUTES larva (Bryozoa)",1.00,,,,,,,,,,,,,40.00,8.00
30044,2137,"9_10_04082015","Annelid","Spionidae",1.00,,,,,,,,,,,,,40.00,8.00
30045,2137,"9_10_04082015","Hydrozoan","Clytia gregaria",1.00,,,,,,,,,,,,,40.00,8.00
30046,2137,"9_10_04082015","Hydrozoan","Sarsia tubulosa",1.00,,,,,,,,,,,,,40.00,4.00
30047,2143,"3_13_04122015","Copepod","Pseudocalanus",110.00,,,,,3.00,1.00,,27.00,30.00,35.00,14.00,,15.00,2.00
30048,2143,"3_13_04122015","Copepod","Neocalanus plumchrus",16.00,,,7.00,,9.00,,,,,,,,15.00,2.00
30049,2143,"3_13_04122015","Copepod","Acartia longerimis",34.00,,,,,1.00,2.00,,3.00,,2.00,26.00,,15.00,2.00
30050,2143,"3_13_04122015","Copepod","Acartia tumida",1.00,,,,,,1.00,,,,,,,15.00,2.00
30051,2143,"3_13_04122015","Copepod","Metridia pacifica",1.00,,,,,,,,,,,1.00,,15.00,2.00
30052,2143,"3_13_04122015","Copepod","Neocalanus flemingeri",2.00,,,,,2.00,,,,,,,,15.00,2.00
30053,2143,"3_13_04122015","Tunicate","Oikopleura dioica",8.00,,,,,,,,,,,,,15.00,2.00
30054,2143,"3_13_04122015","Barnacle","Barnacle nauplii",223.00,,,,,,,,,,,,,15.00,2.00
30055,2143,"3_13_04122015","Ostracod","CYPRIS larva (Barnacle)",99.00,,,,,,,,,,,,,15.00,2.00
30056,2143,"3_13_04122015","Decapod","Crab zoea",75.00,,,,,,,,,,,,,15.00,2.00
30057,2143,"3_13_04122015","Decapod","Shrimp zoea",6.00,,,,,,,,,,,,,15.00,2.00
30058,2143,"3_13_04122015","Hydrozoan","Bougainvillia",2.00,,,,,,,,,,,,,15.00,2.00
30059,2143,"3_13_04122015","Hydrozoan","Rathkea octopunctata",5.00,,,,,,,,,,,,,15.00,2.00
30060,2143,"3_13_04122015","Fish","Fish egg",7.00,,,,,,,,,,,,,15.00,2.00
30061,2143,"3_13_04122015","Malacostraca","Gammaridae",2.00,,,,,,,,,,,,,15.00,2.00
30062,2143,"3_13_04122015","Hydrozoan","Euphysa flammea",1.00,,,,,,,,,,,,,15.00,2.00
30063,2143,"3_13_04122015","Cumacean","Cumacea",1.00,,,,,,,,,,,,,15.00,2.00
30064,2143,"3_13_04122015","Gastropod","Limacina helicina",7.00,,,,,,,,,,,,,15.00,2.00
30065,2143,"3_13_04122015","Annelid","Pleurobrachia",1.00,,,,,,,,,,,,,15.00,2.00
30066,2143,"3_13_04122015","Hydrozoan","Halitholus",1.00,,,,,,,,,,,,,15.00,2.00
30067,2143,"3_13_04122015","Annelid","Spionidae",4.00,,,,,,,,,,,,,15.00,2.00
30068,2143,"3_13_04122015","Tunicate","Oikopleura labradoriensis",1.00,,,,,,,,,,,,,15.00,2.00
30069,2143,"3_13_04122015","Hydrozoan","Clytia gregaria",2.00,,,,,,,,,,,,,15.00,2.00
30070,2143,"3_13_04122015","Tunicate","Fritillaria borealis",3.00,,,,,,,,,,,,,15.00,2.00
30071,2143,"3_13_04122015","Euphausid","CALYPTOPIS (Euphausids)",1.00,,,,,,,,,,,,,15.00,2.00
30072,2156,"3_4_04122015","Copepod","Pseudocalanus",235.00,,,,,3.00,,,38.00,43.00,130.00,21.00,,15.00,1.00
30073,2156,"3_4_04122015","Copepod","Scolecithricella minor",2.00,,,,,,,,1.00,1.00,,,,15.00,1.00
30074,2156,"3_4_04122015","Copepod","Paracalanus parvus",1.00,,,,,,,,,1.00,,,,15.00,1.00
30075,2156,"3_4_04122015","Copepod","Neocalanus plumchrus",12.00,,,12.00,,,,,,,,,,15.00,1.00
30076,2156,"3_4_04122015","Copepod","Acartia longerimis",11.00,,,,,,1.00,,,,3.00,7.00,,15.00,1.00
30077,2156,"3_4_04122015","Copepod","Metridia pacifica",3.00,,,,,1.00,,,,2.00,,,,15.00,1.00
30078,2156,"3_4_04122015","Copepod","Calanus marshallae",1.00,,,,,,,,,,,1.00,,15.00,1.00
30079,2156,"3_4_04122015","Copepod","Oithona spinirostris",1.00,,,,,,,,,,1.00,,,15.00,1.00
30080,2156,"3_4_04122015","Unknown","Egg",51.00,,,,,,,,,,,,,15.00,1.00
30081,2156,"3_4_04122015","Barnacle","Barnacle nauplii",415.00,,,,,,,,,,,,,15.00,1.00
30082,2156,"3_4_04122015","Fish","Fish egg",58.00,,,,,,,,,,,,,15.00,1.00
30083,2156,"3_4_04122015","Decapod","Crab zoea",21.00,,,,,,,,,,,,,15.00,1.00
30084,2156,"3_4_04122015","Decapod","Shrimp zoea",14.00,,,,,,,,,,,,,15.00,1.00
30085,2156,"3_4_04122015","Ostracod","CYPRIS larva (Barnacle)",17.00,,,,,,,,,,,,,15.00,1.00
30086,2156,"3_4_04122015","Actinopterygii","Clupea pallasi",11.00,,,,,,,,,,,,,15.00,1.00
30087,2156,"3_4_04122015","Cnidarian","Aurelia aurita ephyra",3.00,,,,,,,,,,,,,15.00,1.00
30088,2156,"3_4_04122015","Gastropod","Limacina helicina",8.00,,,,,,,,,,,,,15.00,1.00
30089,2156,"3_4_04122015","Fish","Ichthyoplankton",1.00,,,,,,,,,,,,,15.00,1.00
30090,2156,"3_4_04122015","Annelid","Spionidae",2.00,,,,,,,,,,,,,15.00,1.00
30091,2156,"3_4_04122015","Hydrozoan","Bougainvillia",1.00,,,,,,,,,,,,,15.00,1.00
30092,2366,"7_4_04132015","Copepod","Pseudocalanus",165.00,,,,,2.00,,,30.00,26.00,64.00,43.00,,40.00,8.00
30093,2366,"7_4_04132015","Copepod","Metridia pacifica",71.00,,,7.00,,9.00,2.00,,11.00,22.00,6.00,14.00,,40.00,8.00
30094,2366,"7_4_04132015","Copepod","Calanus marshallae",9.00,,1.00,8.00,,,,,,,,,,40.00,8.00
30095,2366,"7_4_04132015","Copepod","Neocalanus plumchrus",112.00,1,20.00,70.00,,18.00,3.00,,,,,,,40.00,8.00
30096,2366,"7_4_04132015","Copepod","Acartia longerimis",11.00,,,,,,,,2.00,,6.00,3.00,,40.00,8.00
30097,2366,"7_4_04132015","Copepod","Scolecithricella minor",8.00,,,,,,,,4.00,1.00,1.00,2.00,,40.00,8.00
30098,2366,"7_4_04132015","Copepod","Metridia okhotensis",4.00,,,,,1.00,,,,2.00,,1.00,,40.00,8.00
30099,2366,"7_4_04132015","Copepod","Oithona spinirostris",5.00,,,,,,,,2.00,,3.00,,,40.00,8.00
30100,2366,"7_4_04132015","Gastropod","Limacina helicina",3.00,,,,,,,,,,,,,40.00,8.00
30101,2366,"7_4_04132015","Barnacle","Barnacle nauplii",68.00,,,,,,,,,,,,,40.00,8.00
30102,2366,"7_4_04132015","Fish","Gadus macrocephalus",7.00,,,,,,,,,,,,,40.00,8.00
30103,2366,"7_4_04132015","Decapod","Crab zoea",1.00,,,,,,,,,,,,,40.00,8.00
30104,2366,"7_4_04132015","Isopod","Idotea",1.00,,,,,,,,,,,,,40.00,8.00
30105,2366,"7_4_04132015","Fish","Fish egg",18.00,,,,,,,,,,,,,40.00,4.00
30106,2366,"7_4_04132015","Decapod","Shrimp zoea",3.00,,,,,,,,,,,,,40.00,8.00
30107,2366,"7_4_04132015","Tunicate","Fritillaria borealis",3.00,,,,,,,,,,,,,40.00,8.00
30108,2366,"7_4_04132015","Hydrozoan","Aglantha digitale",1.00,,,,,,,,,,,,,40.00,8.00
30109,2366,"7_4_04132015","Crustecean","Nauplii",3.00,,,,,,,,,,,,,40.00,8.00
30110,2366,"7_4_04132015","Cnidarian","Aurelia aurita ephyra",2.00,,,,,,,,,,,,,40.00,8.00
30111,2366,"7_4_04132015","Chaetognath","Parasagitta elegans",2.00,,,,,,,,,,,,,40.00,8.00
30112,2366,"7_4_04132015","Actinopterygii","Clupea pallasi",3.00,,,,,,,,,,,,,40.00,8.00
30113,2366,"7_4_04132015","Ostracod","Ostracoda",14.00,,,,,,,,,,,,,40.00,1.00
30114,2366,"7_4_04132015","Ostracod","CYPRIS larva (Barnacle)",2.00,,,,,,,,,,,,,40.00,8.00
30115,2366,"7_4_04132015","Gastropod","Limacina retroversa",1.00,,,,,,,,,,,,,40.00,8.00
30116,2366,"7_4_04132015","Tunicate","Oikopleura labradoriensis",2.00,,,,,,,,,,,,,40.00,4.00
30117,2366,"7_4_04132015","Hydrozoan","Proboscidactyla flavicirrata",1.00,,,,,,,,,,,,,40.00,1.00
30118,2366,"7_4_04132015","Euphausid","Thysanoessa inermis",2.00,,,,,,,,,,1.00,1.00,,40.00,1.00
30119,2179,"7_20_04132015","Copepod","Pseudocalanus",19.00,,,,,,,,1.00,6.00,12.00,,,50.00,32.00
30120,2179,"7_20_04132015","Copepod","Oithona spinirostris",4.00,,,,,,,,,,4.00,,,50.00,32.00
30121,2179,"7_20_04132015","Copepod","Neocalanus plumchrus",265.00,2,50.00,141.00,,68.00,4.00,,,,,,,50.00,32.00
30122,2179,"7_20_04132015","Copepod","Calanus marshallae",11.00,,2.00,9.00,,,,,,,,,,50.00,32.00
30123,2179,"7_20_04132015","Copepod","Metridia pacifica",30.00,,,14.00,,10.00,3.00,,2.00,1.00,,,,50.00,32.00
30124,2179,"7_20_04132015","Copepod","Metridia okhotensis",1.00,,,,,1.00,,,,,,,,50.00,32.00
30125,2179,"7_20_04132015","Copepod","Oithona similis",1.00,,,,,,,,,,1.00,,,50.00,32.00
30126,2179,"7_20_04132015","Copepod","Neocalanus cristatus",2.00,,,,,2.00,,,,,,,,50.00,32.00
30127,2179,"7_20_04132015","Copepod","Centropages abdominalis",1.00,,,,,,1.00,,,,,,,50.00,32.00
30128,2179,"7_20_04132015","Copepod","Acartia longerimis",3.00,,,,,,,,,,3.00,,,50.00,32.00
30129,2179,"7_20_04132015","Copepod","Eucalanus bungii",1.00,,,,,,,,1.00,,,,,50.00,32.00
30130,2179,"7_20_04132015","Myriapod","Siphonophora",2.00,,,,,,,,,,,,,50.00,32.00
30131,2179,"7_20_04132015","Gastropod","Limacina helicina",18.00,,,,,,,,,,,,,50.00,8.00
30132,2179,"7_20_04132015","Ostracod","Ostracoda",1.00,,,,,,,,,,,,,50.00,32.00
30133,2179,"7_20_04132015","Decapod","Crab zoea",1.00,,,,,,,,,,,,,50.00,32.00
30134,2179,"7_20_04132015","Chaetognath","Parasagitta elegans",7.00,,,,,,,,,,,,,50.00,4.00
30135,2179,"7_20_04132015","Decapod","Shrimp zoea",1.00,,,,,,,,,,,,,50.00,16.00
30136,2179,"7_20_04132015","Gastropod","Clione limacina",1.00,,,,,,,,,,,,,50.00,8.00
30137,2171,"7_10_04132015","Copepod","Pseudocalanus",131.00,,,,,2.00,,,31.00,25.00,59.00,14.00,,50.00,21.33
30138,2171,"7_10_04132015","Copepod","Neocalanus plumchrus",190.00,1,42.00,106.00,,34.00,7.00,,,,,,,50.00,21.33
30139,2171,"7_10_04132015","Copepod","Neocalanus flemingeri",8.00,,,3.00,,3.00,2.00,,,,,,,50.00,21.33
30140,2171,"7_10_04132015","Copepod","Neocalanus cristatus",3.00,,,2.00,,1.00,,,,,,,,50.00,21.33
30141,2171,"7_10_04132015","Copepod","Metridia pacifica",61.00,,,13.00,,14.00,14.00,,5.00,14.00,1.00,,,50.00,21.33
30142,2171,"7_10_04132015","Copepod","Eucalanus bungii",1.00,,,,,,,,1.00,,,,,50.00,21.33
30143,2171,"7_10_04132015","Copepod","Acartia longerimis",8.00,,,,,,,,1.00,,2.00,5.00,,50.00,21.33
30144,2171,"7_10_04132015","Copepod","Oithona spinirostris",5.00,,,,,,,,2.00,,3.00,,,50.00,21.33
30145,2171,"7_10_04132015","Copepod","Scolecithricella minor",4.00,,,,,,,,2.00,,2.00,,,50.00,21.33
30146,2171,"7_10_04132015","Copepod","Clausocalanus",2.00,,,,,,,,,1.00,1.00,,,50.00,21.33
30147,2171,"7_10_04132015","Gastropod","Limacina helicina",9.00,,,,,,,,,,,,,50.00,32.00
30148,2171,"7_10_04132015","Ostracod","CYPRIS larva (Barnacle)",2.00,,,,,,,,,,,,,50.00,21.33
30149,2171,"7_10_04132015","Tunicate","Oikopleura labradoriensis",2.00,,,,,,,,,,,,,50.00,21.33
30150,2171,"7_10_04132015","Tunicate","Fritillaria borealis",1.00,,,,,,,,,,,,,50.00,21.33
30151,2171,"7_10_04132015","Fish","Fish egg",7.00,,,,,,,,,,,,,50.00,4.00
30152,2171,"7_10_04132015","Chaetognath","Parasagitta elegans",4.00,,,,,,,,,,,,,50.00,4.00
30153,2171,"7_10_04132015","Euphausid","FURCILIA (Euphausids)",2.00,,,,,,,,,,,,,50.00,1.00
30154,2171,"7_10_04132015","Gastropod","Clione limacina",1.00,,,,,,,,,,,,,50.00,2.00
30155,2198,"9_10_05282015","Copepod","Pseudocalanus",221.00,,,,,7.00,8.00,,43.00,36.00,96.00,31.00,,50.00,64.00
30156,2198,"9_10_05282015","Copepod","Calanus marshallae",8.00,,1.00,,,,,,2.00,,1.00,4.00,,50.00,64.00
30157,2198,"9_10_05282015","Hydrozoan","Corycaeus anglicus",1.00,,,,,,,,,,1.00,,,50.00,64.00
30158,2198,"9_10_05282015","Copepod","Neocalanus plumchrus",12.00,1,6.00,3.00,,,,,2.00,,,,,50.00,64.00
30159,2198,"9_10_05282015","Copepod","Metridia pacifica",7.00,,,5.00,,,,,,,1.00,1.00,,50.00,64.00
30160,2198,"9_10_05282015","Copepod","Neocalanus flemingeri",1.00,,,,,1.00,,,,,,,,50.00,64.00
30161,2198,"9_10_05282015","Copepod","Oithona similis",1.00,,,,,,,,1.00,,,,,50.00,64.00
30162,2198,"9_10_05282015","Copepod","Acartia longerimis",1.00,,,,,,,,,,1.00,,,50.00,64.00
30163,2198,"9_10_05282015","Copepod","Neocalanus cristatus",2.00,,,,,,,,2.00,,,,,50.00,8.00
30164,2198,"9_10_05282015","Tunicate","Oikopleura dioica",21.00,,,,,,,,,,,,,50.00,64.00
30165,2198,"9_10_05282015","Gastropod","Limacina helicina",5.00,,,,,,,,,,,,,50.00,64.00
30166,2198,"9_10_05282015","Euphausid","CALYPTOPIS (Euphausids)",36.00,,,,,,,,,,,,,50.00,64.00
30167,2198,"9_10_05282015","Decapod","Crab zoea",3.00,,,,,,,,,,,,,50.00,64.00
30168,2198,"9_10_05282015","Annelid","Spionidae",3.00,,,,,,,,,,,,,50.00,64.00
30169,2198,"9_10_05282015","Branchiopod","Podon leuckartii",15.00,,,,,,,,,,,,,50.00,64.00
30170,2198,"9_10_05282015","Barnacle","Barnacle nauplii",23.00,,,,,,,,,,,,,50.00,64.00
30171,2198,"9_10_05282015","Annelid","Spionidae",2.00,,,,,,,,,,,,,50.00,64.00
30172,2198,"9_10_05282015","Hydrozoan","Catablema",5.00,,,,,,,,,,,,,50.00,64.00
30173,2198,"9_10_05282015","Crustecean","Nauplii",5.00,,,,,,,,,,,,,50.00,64.00
30174,2198,"9_10_05282015","Ostracod","CYPRIS larva (Barnacle)",24.00,,,,,,,,,,,,,50.00,64.00
30175,2198,"9_10_05282015","Gastropod","Veliger (Gastropoda)",1.00,,,,,,,,,,,,,50.00,64.00
30176,2198,"9_10_05282015","Myriapod","Siphonophora",1.00,,,,,,,,,,,,,50.00,64.00
30177,2198,"9_10_05282015","Annelid","Polychaete trochophore",1.00,,,,,,,,,,,,,50.00,64.00
30178,2198,"9_10_05282015","Euphausid","FURCILIA (Euphausids)",4.00,,,,,,,,,,,,,50.00,64.00
30179,2198,"9_10_05282015","Isopod","Idotea",1.00,,,,,,,,,,,,,50.00,64.00
30180,2198,"9_10_05282015","Hydrozoan","Clytia gregaria",1.00,,,,,,,,,,,,,50.00,64.00
30181,2198,"9_10_05282015","Chaetognath","Parasagitta elegans",4.00,,,,,,,,,,,,,50.00,8.00
30182,2198,"9_10_05282015","Decapod","Megalopa",1.00,,,,,,,,,,,,,50.00,8.00
30183,2198,"9_10_05282015","Hydrozoan","Euphysa flammea",1.00,,,,,,,,,,,,,50.00,2.00
30184,2192,"9_6_05282015","Copepod","Pseudocalanus",181.00,,,3.00,,11.00,8.00,,48.00,37.00,61.00,13.00,,50.00,32.00
30185,2192,"9_6_05282015","Copepod","Acartia longerimis",10.00,,,,,,,,2.00,,3.00,5.00,,50.00,32.00
30186,2192,"9_6_05282015","Copepod","Neocalanus plumchrus",5.00,,2.00,,,,,,3.00,,,,,50.00,32.00
30187,2192,"9_6_05282015","Copepod","Calanus marshallae",11.00,,,2.00,,1.00,,,4.00,2.00,2.00,,,50.00,32.00
30188,2192,"9_6_05282015","Copepod","Tortanus discaudatus",1.00,,,,,,,,,,,1.00,,50.00,32.00
30189,2192,"9_6_05282015","Copepod","Metridia pacifica",1.00,,,1.00,,,,,,,,,,50.00,32.00
30190,2192,"9_6_05282015","Tunicate","Oikopleura dioica",21.00,,,,,,,,,,,,,50.00,32.00
30191,2192,"9_6_05282015","Gastropod","Limacina helicina",2.00,,,,,,,,,,,,,50.00,32.00
30192,2192,"9_6_05282015","Barnacle","Barnacle nauplii",45.00,,,,,,,,,,,,,50.00,32.00
30193,2192,"9_6_05282015","Ostracod","CYPRIS larva (Barnacle)",23.00,,,,,,,,,,,,,50.00,32.00
30194,2192,"9_6_05282015","Crustecean","Nauplii",3.00,,,,,,,,,,,,,50.00,32.00
30195,2192,"9_6_05282015","Euphausid","CALYPTOPIS (Euphausids)",8.00,,,,,,,,,,,,,50.00,32.00
30196,2192,"9_6_05282015","Branchiopod","Podon leuckartii",4.00,,,,,,,,,,,,,50.00,32.00
30197,2192,"9_6_05282015","Unknown","Egg",4.00,,,,,,,,,,,,,50.00,32.00
30198,2192,"9_6_05282015","Annelid","Owenia",1.00,,,,,,,,,,,,,50.00,32.00
30199,2192,"9_6_05282015","Decapod","Shrimp zoea",5.00,,,,,,,,,,,,,50.00,16.00
30200,2192,"9_6_05282015","Annelid","Spionidae",2.00,,,,,,,,,,,,,50.00,32.00
30201,2192,"9_6_05282015","Tunicate","Fritillaria borealis",1.00,,,,,,,,,,,,,50.00,32.00
30202,2192,"9_6_05282015","Fish","Fish egg",1.00,,,,,,,,,,,,,50.00,32.00
30203,2192,"9_6_05282015","Hydrozoan","Euphysa flammea",1.00,,,,,,,,,,,,,50.00,32.00
30204,2192,"9_6_05282015","Euphausid","FURCILIA (Euphausids)",3.00,,,,,,,,,,,,,50.00,16.00
30205,2192,"9_6_05282015","Decapod","Crab zoea",7.00,,,,,,,,,,,,,50.00,16.00
30206,2192,"9_6_05282015","Hydrozoan","Halitholus",6.00,,,,,,,,,,,,,50.00,1.88
30207,2192,"9_6_05282015","Chaetognath","Parasagitta elegans",3.00,,,,,,,,,,,,,50.00,8.00
30208,2192,"9_6_05282015","Hydrozoan","Rathkea octopunctata",1.00,,,,,,,,,,,,,50.00,32.00
30209,2192,"9_6_05282015","Hydrozoan","Eutonina indicans",1.00,,,,,,,,,,,,,50.00,32.00
30210,2192,"9_6_05282015","Hydrozoan","Clytia gregaria",3.00,,,,,,,,,,,,,50.00,8.00
30211,2192,"9_6_05282015","Hydrozoan","Sarsia tubulosa",1.00,,,,,,,,,,,,,50.00,16.00
30212,2185,"9_1_05282015","Copepod","Pseudocalanus",180.00,,,,,13.00,13.00,,44.00,39.00,48.00,23.00,,50.00,85.33
30213,2185,"9_1_05282015","Copepod","Acartia longerimis",20.00,,,,,,,,3.00,1.00,14.00,2.00,,50.00,85.33
30214,2185,"9_1_05282015","Copepod","Metridia pacifica",16.00,,,,,,1.00,,,,15.00,,,50.00,85.33
30215,2185,"9_1_05282015","Copepod","Neocalanus plumchrus",6.00,2,3.00,1.00,,,,,,,,,,50.00,85.33
30216,2185,"9_1_05282015","Copepod","Calanus marshallae",3.00,1,1.00,1.00,,,,,,,,,,50.00,85.33
30217,2185,"9_1_05282015","Copepod","Eucalanus bungii",1.00,,,,,,,,1.00,,,,,50.00,85.33
