LatitudeDeg,LatitudeMins,LongitudeDeg,LongitudeMins,Date,Time,Comments,StationEvent,TransectEvent,Station,Beaufort,WaveHeight,WindSpeed,ConvergenceZone,HighTurbidity,TooDarkToSee,ForagingBirds,Whales,SeaOtters,ErrorCheck
59,34.452,-151,22.111,"11/15/19 00:00:00","12/30/99 15:12:00",,2953,363,"3",,1,0,0,0,0,0,0,0,0
59,34.587,-151,22.398,"11/15/19 00:00:00","12/30/99 15:19:00",,2954,363,"4",,1,0,0,0,0,0,0,0,0
59,34.759,-151,22.743,"11/15/19 00:00:00","12/30/99 15:27:00",,2955,363,"5",,0,1,0,0,0,0,0,0,0
59,34.936,-151,23.080,"11/15/19 00:00:00","12/30/99 15:35:00",,2956,363,"6",,1,5,0,0,0,0,0,0,0
59,35.151,-151,23.401,"11/15/19 00:00:00","12/30/99 16:07:00",,2957,363,"7",,2,10,0,0,0,0,0,0,0
59,35.345,-151,23.666,"11/15/19 00:00:00","12/30/99 16:15:00",,2958,363,"8",,2,10,0,0,0,0,0,0,0
59,35.537,-151,23.972,"11/15/19 00:00:00","12/30/99 16:22:00",,2959,363,"9",,1,10,0,0,0,0,0,0,0
59,35.755,-151,24.266,"11/15/19 00:00:00","12/30/99 16:29:00",,2960,363,"10",,1,10,0,0,0,0,0,0,0
59,29.949,-151,53.444,"08/19/19 00:00:00","12/30/99 10:19:00",,2961,364,"1",,1,0,0,0,0,0,0,0,0
59,31.066,-151,43.750,"08/19/19 00:00:00","12/30/99 10:45:00",,2962,364,"2",,1,0,0,0,0,0,0,0,0
59,31.506,-151,39.072,"08/19/19 00:00:00","12/30/99 11:00:00",,2963,364,"3",,1,0,0,0,0,0,0,0,0
59,33.102,-151,31.761,"08/19/19 00:00:00","12/30/99 12:27:00",,2964,364,"4",,,,0,0,0,0,0,1,0
59,33.750,-151,27.685,"08/19/19 00:00:00","12/30/99 12:39:00",,2965,364,"5",,,,0,0,0,0,0,0,0
59,34.927,-151,23.155,"08/19/19 00:00:00","12/30/99 12:55:00",,2966,364,"6",,0,0,0,0,0,0,0,0,0
59,35.485,-151,21.060,"08/19/19 00:00:00","12/30/99 13:04:00",,2967,364,"7",,0,0,0,0,0,0,0,0,0
59,36.728,-151,17.808,"08/19/19 00:00:00","12/30/99 13:16:00",,2968,364,"8",,0,0,0,0,0,0,0,0,0
59,37.880,-151,15.038,"08/19/19 00:00:00","12/30/99 13:26:00",,2969,364,"9",,0,0,0,0,0,0,0,0,0
59,39.471,-151,12.567,"08/19/19 00:00:00","12/30/99 13:35:00",,2970,364,"10",,0,0,0,0,0,0,0,0,0
59,41.201,-151,9.867,"08/19/19 00:00:00","12/30/99 14:12:00",,2971,364,"11",,0,0,0,1,0,0,0,0,0
59,42.695,-151,6.966,"08/19/19 00:00:00","12/30/99 14:18:00",,2972,364,"12",,0,0,0,0,0,0,0,0,0
59,44.491,-151,3.463,"08/19/19 00:00:00","12/30/99 14:28:00",,2973,364,"13",,0,0,0,0,0,0,0,0,0
59,34.217,-151,21.367,"08/19/19 00:00:00","12/30/99 15:03:00",,2974,365,"1",,1,10,0,0,0,0,0,0,0
59,34.308,-151,21.702,"08/19/19 00:00:00","12/30/99 15:29:00",,2975,365,"2",,1,10,0,1,0,0,0,0,0
59,34.465,-151,22.103,"08/19/19 00:00:00","12/30/99 15:35:00",,2976,365,"3",,1,10,0,0,0,0,0,0,0
59,34.592,-151,22.410,"08/19/19 00:00:00","12/30/99 15:42:00",,2977,365,"4",,1,10,0,0,0,0,0,0,0
59,34.749,-151,22.750,"08/19/19 00:00:00","12/30/99 15:49:00",,2978,365,"5",,1,10,0,0,0,0,0,0,0
59,34.928,-151,23.104,"08/19/19 00:00:00","12/30/99 15:55:00",,2979,365,"6",,1,10,0,0,0,0,0,0,0
59,35.154,-151,23.314,"08/19/19 00:00:00","12/30/99 16:25:00",,2980,365,"7",,1,10,0,0,0,0,0,0,0
59,35.348,-151,23.643,"08/19/19 00:00:00","12/30/99 16:31:00",,2981,365,"8",,1,15,0,0,0,0,0,0,0
59,35.546,-151,23.942,"08/19/19 00:00:00","12/30/99 16:39:00",,2982,365,"9",,1,15,0,0,0,0,0,0,0
59,35.750,-151,24.206,"08/19/19 00:00:00","12/30/99 16:46:00",,2983,365,"10",,1,15,0,0,0,0,0,0,0
59,49.627,-152,2.326,"09/16/19 00:00:00","12/30/99 13:09:00","passed lots of shearwaters along archim. Shoals and around bluff",2984,366,"12",,3,10,0,0,0,0,0,0,0
59,48.601,-151,59.265,"09/16/19 00:00:00","12/30/99 13:19:00",,2985,366,"13",,2,10,0,0,0,0,0,0,0
59,47.854,-151,57.437,"09/16/19 00:00:00","12/30/99 13:41:00",,2986,366,"14",,2,10,0,0,0,0,0,0,0
59,47.350,-151,55.958,"09/16/19 00:00:00","12/30/99 13:47:00",,2987,366,"15",,2,10,0,0,0,0,0,0,0
59,46.855,-151,54.262,"09/16/19 00:00:00","12/30/99 13:54:00",,2988,366,"16",,2,10,0,0,0,0,0,0,0
59,37.973,-151,39.031,"09/16/19 00:00:00","12/30/99 14:28:00",,2989,367,"10",,2,0,0,0,0,0,0,0,0
59,37.529,-151,38.999,"09/16/19 00:00:00","12/30/99 14:33:00",,2990,367,"9",,1,0,0,0,0,0,0,0,0
59,36.492,-151,38.954,"09/16/19 00:00:00","12/30/99 14:39:00",,2991,367,"8",,1,0,0,0,0,0,0,0,0
59,35.420,-151,39.001,"09/16/19 00:00:00","12/30/99 14:46:00","many shearwaters ~6 otters between stations shearwaters fraging west of line",2992,367,"7",,1,0,0,0,0,0,0,0,0
59,34.513,-151,38.884,"09/16/19 00:00:00","12/30/99 15:05:00","shearwaters in water foraging",2993,367,"6",,,,0,0,0,0,0,0,0
59,33.505,-151,38.924,"09/16/19 00:00:00","12/30/99 15:12:00",,2994,367,"5",,1,0,0,0,0,0,0,0,0
59,32.500,-151,38.944,"09/16/19 00:00:00","12/30/99 15:20:00",,2995,367,"4",,1,0,0,0,0,0,0,0,0
59,31.505,-151,38.947,"09/16/19 00:00:00","12/30/99 15:46:00",,2996,367,"3",,1,0,0,0,0,0,0,0,0
59,30.482,-151,38.930,"09/16/19 00:00:00","12/30/99 15:56:00","took niskin bottle sample at 15m depth to look for phytoplankton since not much in surface samples on filter. Got a lot more color on chlorophyll filter. Indicates more phytoplankton below surface layer.",2997,367,"2",,1,0,0,0,0,0,0,0,0
59,29.491,-151,39.011,"09/16/19 00:00:00","12/30/99 16:30:00",,2998,367,"1",,1,0,0,0,0,0,0,0,0
59,44.520,-151,3.420,"09/19/19 00:00:00","12/30/99 10:12:00","cast 28 at 09/18/2019. accidental on/off",2999,368,"13",,0,0,0,0,0,0,0,0,0
59,42.725,-151,6.959,"09/19/19 00:00:00","12/30/99 10:22:00",,3000,368,"12",,0,0,0,0,0,0,0,0,0
59,39.508,-151,12.501,"09/19/19 00:00:00","12/30/99 10:43:00",,3002,368,"10",,0,0,0,1,0,0,0,0,0
59,37.913,-151,14.999,"09/19/19 00:00:00","12/30/99 11:13:00",,3003,368,"9",,0,0,0,0,0,0,0,0,0
59,36.783,-151,17.684,"09/19/19 00:00:00","12/30/99 11:20:00",,3004,368,"8",,0,0,0,0,0,0,0,0,0
59,35.510,-151,21.013,"09/19/19 00:00:00","12/30/99 11:31:00",,3005,368,"7",,0,0,0,0,0,0,0,0,0
59,34.952,-151,23.080,"09/19/19 00:00:00","12/30/99 11:43:00",,3006,368,"6",,0,0,0,0,0,0,0,0,0
59,33.772,-151,27.653,"09/19/19 00:00:00","12/30/99 12:00:00",,3007,368,"5",,1,0,0,0,0,0,0,0,0
59,33.083,-151,31.784,"09/19/19 00:00:00","12/30/99 12:15:00",,3008,368,"4",,1,0,0,0,0,0,0,0,0
59,31.497,-151,39.023,"09/19/19 00:00:00","12/30/99 12:36:00",,3009,368,"3",,2,0,0,0,0,0,0,0,0
59,31.099,-151,43.599,"09/19/19 00:00:00","12/30/99 13:22:00",,3010,368,"2",,1,0,0,0,0,0,0,0,0
59,30.006,-151,53.246,"09/19/19 00:00:00","12/30/99 13:45:00",,3011,368,"1",,2,0,0,0,0,0,0,0,0
59,18.905,-152,11.744,"09/19/19 00:00:00","12/30/99 14:29:00",,3012,369,"19",,2,0,1,0,0,0,0,0,0
59,18.801,-152,7.829,"09/19/19 00:00:00","12/30/99 15:00:00",,3013,369,"20",,2,0,0,0,0,0,0,0,0
59,18.759,-152,5.927,"09/19/19 00:00:00","12/30/99 15:26:00",,3014,369,"21",,2,0,0,0,0,0,0,0,0
59,18.624,-152,3.932,"09/19/19 00:00:00","12/30/99 15:34:00",,3015,369,"22",,2,0,0,0,0,0,0,0,0
59,18.651,-152,1.950,"09/19/19 00:00:00","12/30/99 15:34:00",,3016,369,"23",,,,0,0,0,0,0,0,0
59,12.749,-151,55.545,"09/19/19 00:00:00","12/30/99 16:06:00",,3017,370,"1",,2,0,0,0,0,0,0,0,0
59,12.312,-151,57.161,"09/19/19 00:00:00","12/30/99 16:12:00",,3018,370,"2",,3,20,0,0,0,0,0,0,0
59,11.831,-151,58.816,"09/19/19 00:00:00","12/30/99 16:38:00",,3019,370,"3",,3,20,1,0,0,0,0,0,0
59,11.416,-152,0.453,"09/19/19 00:00:00","12/30/99 16:51:00",,3020,370,"4",,3,20,0,0,0,0,0,0,0
59,29.947,-151,53.296,"07/23/19 00:00:00","12/30/99 11:04:00",,3021,371,"1",,,,0,0,0,0,0,0,0
59,31.058,-151,43.823,"07/23/19 00:00:00","12/30/99 11:24:00",,3022,371,"2",,,,0,0,0,0,0,0,0
59,31.499,-151,39.076,"07/23/19 00:00:00","12/30/99 11:39:00",,3023,371,"3",,,,0,0,0,0,0,0,0
59,33.093,-151,31.913,"07/23/19 00:00:00","12/30/99 12:27:00",,3024,371,"4",,,,0,0,0,0,0,0,0
59,33.764,-151,27.675,"07/23/19 00:00:00","12/30/99 12:41:00",,3025,371,"5",,,,0,0,0,0,0,0,0
59,34.930,-151,23.147,"07/23/19 00:00:00","12/30/99 12:56:00",,3026,371,"6",,,,0,0,0,0,0,0,0
59,35.489,-151,21.051,"07/23/19 00:00:00","12/30/99 13:13:00",,3027,371,"7",,,,0,0,0,0,0,0,0
59,36.732,-151,17.807,"07/23/19 00:00:00","12/30/99 13:26:00",,3028,371,"8",,,,0,0,0,0,0,0,0
59,37.867,-151,15.084,"07/23/19 00:00:00","12/30/99 13:36:00",,3029,371,"9",,,,0,0,0,0,0,0,0
59,39.428,-151,12.599,"07/23/19 00:00:00","12/30/99 13:46:00",,3030,371,"10",,,,0,1,0,0,0,0,0
59,41.166,-151,9.927,"07/23/19 00:00:00","12/30/99 14:17:00",,3031,371,"11",,,,0,1,0,0,0,0,0
59,42.685,-151,7.005,"07/23/19 00:00:00","12/30/99 14:25:00",,3032,371,"12",,,,0,0,0,0,0,0,0
59,44.490,-151,3.517,"07/23/19 00:00:00","12/30/99 14:37:00",,3033,371,"13",,,,0,0,0,0,0,0,0
59,34.212,-151,21.450,"07/23/19 00:00:00","12/30/99 15:25:00",,3034,372,"1",,,,0,0,0,0,0,0,0
59,34.292,-151,21.739,"07/23/19 00:00:00","12/30/99 15:49:00",,3035,372,"2",,,,0,0,0,0,0,0,0
59,34.450,-151,22.133,"07/23/19 00:00:00","12/30/99 15:57:00",,3036,372,"3",,,,0,0,0,0,0,0,0
59,34.585,-151,22.386,"07/23/19 00:00:00","12/30/99 16:04:00",,3037,372,"4",,,,0,0,0,0,0,0,0
59,34.747,-151,22.766,"07/23/19 00:00:00","12/30/99 16:11:00",,3038,372,"5",,,,0,0,0,0,0,0,0
59,34.918,-151,23.703,"07/23/19 00:00:00","12/30/99 16:18:00",,3039,372,"6",,,,0,0,0,0,0,0,0
59,35.149,-151,23.345,"07/23/19 00:00:00","12/30/99 16:55:00",,3040,372,"7",,,,0,0,0,0,0,0,0
59,35.333,-151,23.632,"07/23/19 00:00:00","12/30/99 17:03:00",,3041,372,"8",,,,1,0,0,0,0,0,0
59,35.526,-151,23.952,"07/23/19 00:00:00","12/30/99 17:11:00",,3042,372,"9",,,,0,0,0,0,0,0,0
59,35.758,-151,24.253,"07/23/19 00:00:00","12/30/99 17:19:00",,3043,372,"10",,,,0,0,0,0,0,0,0
59,44.509,-151,3.444,"02/06/20 00:00:00","12/30/99 10:32:00",,3044,373,"13",,,,0,0,0,0,0,0,0
59,42.735,-151,6.928,"02/06/20 00:00:00","12/30/99 10:39:00",,3045,373,"12",,,,0,0,0,0,0,0,0
59,41.246,-151,9.812,"02/06/20 00:00:00","12/30/99 10:51:00",,3046,373,"11",,,,0,0,0,0,0,0,0
59,39.555,-151,12.349,"02/06/20 00:00:00","12/30/99 11:01:00",,3047,373,"10",,,,0,0,0,0,0,0,0
59,37.963,-151,14.919,"02/06/20 00:00:00","12/30/99 11:27:00",,3048,373,"9",,1127,,0,0,0,0,0,0,0
59,36.027,-151,17.616,"02/06/20 00:00:00","12/30/99 11:38:00",,3049,373,"8",,,,0,0,0,0,0,0,0
59,35.546,-151,20.949,"02/06/20 00:00:00","12/30/99 11:50:00",,3050,373,"7",,,,0,0,0,0,0,0,0
59,34.988,-151,23.005,"02/06/20 00:00:00","12/30/99 12:02:00",,3051,373,"6",,,,0,0,0,0,0,0,0
59,33.802,-151,27.484,"02/06/20 00:00:00","12/30/99 12:17:00",,3052,373,"5",,,,0,0,0,0,0,0,0
59,33.146,-151,31.651,"02/06/20 00:00:00","12/30/99 12:32:00",,3053,373,"4",,,,0,0,0,0,0,0,0
59,31.535,-151,38.949,"02/06/20 00:00:00","12/30/99 12:52:00",,3054,373,"3",,,,0,0,0,0,0,0,0
59,31.106,-151,43.521,"02/06/20 00:00:00","12/30/99 13:22:00",,3055,373,"2",,,,0,0,0,0,0,0,0
59,34.195,-151,21.449,"02/06/20 00:00:00","12/30/99 13:56:00",,3056,374,"1",,,,0,0,0,0,0,0,0
59,34.308,-151,21.781,"02/06/20 00:00:00","12/30/99 14:11:00",,3057,374,"2",,,,0,0,0,0,0,0,0
59,34.454,-151,22.137,"02/06/20 00:00:00","12/30/99 14:17:00",,3058,374,"3",,,,0,0,0,0,0,0,0
59,34.588,-151,22.427,"02/06/20 00:00:00","12/30/99 14:24:00",,3059,374,"4",,,,0,0,0,0,0,0,0
59,34.756,-151,22.784,"02/06/20 00:00:00","12/30/99 14:30:00",,3060,374,"5",,,,0,0,0,0,0,0,0
59,35.720,-151,24.290,"02/14/20 00:00:00","12/30/99 10:28:00","all casts by hand - winch not working",3061,375,"10",,,,0,1,0,0,0,0,0
59,35.525,-151,23.000,"02/14/20 00:00:00","12/30/99 10:55:00",,3062,375,"9",,,,0,1,0,0,0,0,0
,,,,"02/14/20 00:00:00","12/30/99 11:03:00",,3064,375,"8",,,,0,0,0,0,0,0,0
59,35.161,-151,23.440,"02/14/20 00:00:00","12/30/99 11:10:00",,3065,375,"7",,,,0,0,0,0,0,0,0
59,34.949,-151,23.187,"02/14/20 00:00:00","12/30/99 11:20:00",,3066,375,"6",,,,0,0,0,0,0,0,0
59,34.746,-151,22.820,"02/14/20 00:00:00","12/30/99 11:39:00",,3067,375,"5",,,,0,0,0,0,0,0,0
59,34.586,-151,22.467,"02/14/20 00:00:00","12/30/99 11:49:00",,3068,375,"4",,,,0,0,0,0,0,0,0
59,34.470,-151,22.180,"02/14/20 00:00:00","12/30/99 11:56:00",,3069,375,"3",,,,0,0,0,0,0,0,0
59,34.332,-151,21.799,"02/14/20 00:00:00","12/30/99 12:03:00",,3070,375,"2",,,,0,0,0,0,0,0,0
59,34.221,-151,21.490,"02/14/20 00:00:00","12/30/99 12:09:00",,3071,375,"1",,,,0,0,0,0,0,0,0
59,29.500,-151,38.883,"02/14/20 00:00:00","12/30/99 12:53:00",,3072,376,"1",,,,0,0,0,0,0,0,0
59,30.450,-151,39.020,"02/14/20 00:00:00","12/30/99 12:58:00",,3073,376,"2",,,,0,0,0,0,0,0,0
59,31.483,-151,39.068,"02/14/20 00:00:00","12/30/99 13:17:00",,3074,376,"3",,,,0,0,0,0,0,0,0
59,32.469,-151,39.025,"02/14/20 00:00:00","12/30/99 13:27:00",,3075,376,"4",,,,0,0,0,0,0,0,0
59,33.354,-151,39.007,"02/14/20 00:00:00","12/30/99 13:50:00",,3076,376,"5",,,,0,0,0,0,0,0,0
59,34.419,-151,39.010,"02/14/20 00:00:00","12/30/99 14:00:00",,3077,376,"6",,,,0,0,0,0,0,0,0
59,35.441,-151,39.000,"02/14/20 00:00:00","12/30/99 14:07:00","MR: fixed Longitude",3078,376,"7",,,,0,0,0,0,0,0,0
59,36.463,-151,38.990,"02/14/20 00:00:00","12/30/99 14:21:00",,3079,376,"8",,,,0,0,0,0,0,0,0
59,37.400,-151,39.000,"02/14/20 00:00:00","12/30/99 14:37:00",,3080,376,"9",,,,0,0,0,0,0,0,0
59,37.969,-151,38.982,"02/14/20 00:00:00","12/30/99 14:31:00",,3081,376,"10",,,,0,0,0,0,0,0,0
59,44.461,-151,3.549,"03/18/20 00:00:00","12/30/99 10:29:00",,3082,377,"13",,,,0,0,0,0,0,0,0
,,,,"03/18/20 00:00:00","12/30/99 10:40:00","interpolated time",3083,377,"12",,,,0,0,0,0,0,0,0
59,41.192,-151,9.702,"03/18/20 00:00:00","12/30/99 10:53:00",,3084,377,"11",,,,0,0,0,0,0,0,0
59,39.496,-151,12.407,"03/18/20 00:00:00","12/30/99 11:03:00",,3085,377,"10",,,,0,0,0,0,0,0,0
59,37.879,-151,14.964,"03/18/20 00:00:00","12/30/99 11:39:00",,3086,377,"9",,,,0,0,0,0,0,0,0
59,36.688,-151,17.317,"03/18/20 00:00:00","12/30/99 11:48:00",,3087,377,"8",,,,0,0,0,0,0,0,0
59,35.510,-151,20.945,"03/18/20 00:00:00","12/30/99 12:01:00",,3088,377,"7",,,,0,0,0,0,0,0,0
59,34.903,-151,23.196,"03/18/20 00:00:00","12/30/99 12:14:00",,3089,377,"6",,,,0,0,0,0,0,0,0
59,33.765,-151,27.710,"03/18/20 00:00:00","12/30/99 12:29:00",,3090,377,"5",,,,0,0,0,0,0,0,0
59,33.072,-151,31.947,"03/18/20 00:00:00","12/30/99 12:47:00",,3091,377,"4",,,,0,0,0,0,0,0,0
59,31.517,-151,39.058,"03/18/20 00:00:00","12/30/99 13:11:00",,3092,377,"3",,,,0,0,0,0,0,0,0
59,31.054,-151,43.668,"03/18/20 00:00:00","12/30/99 13:42:00",,3093,377,"2",,,,0,0,0,0,0,0,0
59,34.207,-151,21.397,"03/18/20 00:00:00","12/30/99 14:20:00",,3094,378,"1",,,,0,0,0,0,0,0,0
59,34.297,-151,21.803,"03/18/20 00:00:00","12/30/99 14:54:00",,3095,378,"2",,,,0,0,0,0,0,0,0
59,34.485,-151,22.216,"03/18/20 00:00:00","12/30/99 14:41:00",,3096,378,"3",,,,0,0,0,0,0,0,0
59,34.608,-151,22.468,"03/18/20 00:00:00","12/30/99 14:49:00",,3097,378,"4",,,,0,0,0,0,0,0,0
59,34.789,-151,22.831,"03/18/20 00:00:00","12/30/99 14:55:00",,3098,378,"5",,,,0,0,0,0,0,0,0
59,34.942,-151,23.167,"03/18/20 00:00:00","12/30/99 15:03:00",,3099,378,"6",,,,0,0,0,0,0,0,0
59,35.162,-151,23.448,"03/18/20 00:00:00","12/30/99 15:25:00",,3100,378,"7",,,,0,0,0,0,0,0,0
59,35.376,-151,23.709,"03/18/20 00:00:00","12/30/99 15:35:00",,3101,378,"8",,,,0,0,0,0,0,0,0
59,35.376,-151,23.709,"03/18/20 00:00:00","12/30/99 15:35:00",,3102,378,"9",,,,0,0,0,0,0,0,0
59,35.737,-151,24.221,"03/18/20 00:00:00","12/30/99 15:47:00",,3103,378,"10",,,,0,0,0,0,0,0,0
59,44.506,-151,3.445,"08/14/20 00:00:00","12/30/99 09:56:00","positions are DD.DDD, not DD MM.MMM",3104,386,"13",,,,0,0,0,0,0,0,0
59,42.732,-151,6.933,"08/14/20 00:00:00","12/30/99 10:05:00","positions are DD.DDD, not DD MM.MMM",3105,386,"12",,,,0,0,0,0,0,0,0
,,,,"08/14/20 00:00:00","12/30/99 10:14:00","positions are DD.DDD, not DD MM.MMM",3106,386,"11",,,,0,0,0,0,0,0,0
59,39.496,-151,12.498,"08/14/20 00:00:00","12/30/99 10:23:00","positions are DD.DDD, not DD MM.MMM",3107,386,"10",,,,0,0,0,0,0,0,0
59,37.926,-151,14.988,"08/14/20 00:00:00","12/30/99 10:54:00","positions are DD.DDD, not DD MM.MMM",3108,386,"9",,,,0,0,0,0,0,0,0
59,36.790,-151,17.640,"08/14/20 00:00:00","12/30/99 11:02:00","positions are DD.DDD, not DD MM.MMM",3109,386,"8",,,,0,0,0,0,0,0,0
59,35.524,-151,20.965,"08/14/20 00:00:00","12/30/99 11:12:00","positions are DD.DDD, not DD MM.MMM",3110,386,"7",,,,0,0,0,0,0,0,0
59,34.955,-151,23.068,"08/14/20 00:00:00","12/30/99 11:22:00","positions are DD.DDD, not DD MM.MMM",3111,386,"6",,,,0,0,0,0,0,0,0
59,33.795,-151,27.558,"08/14/20 00:00:00","12/30/99 11:37:00","positions are DD.DDD, not DD MM.MMM",3112,386,"5",,,,0,0,0,0,0,0,0
59,33.136,-151,31.661,"08/14/20 00:00:00","12/30/99 11:50:00","positions are DD.DDD, not DD MM.MMM",3113,386,"4",,,,0,0,0,0,0,0,0
59,31.504,-151,38.960,"08/14/20 00:00:00","12/30/99 12:20:00","positions are DD.DDD, not DD MM.MMM",3114,386,"3",,,,0,0,0,0,0,0,0
59,31.080,-151,43.652,"08/14/20 00:00:00","12/30/99 12:44:00","positions are DD.DDD, not DD MM.MMM",3115,386,"2",,,,0,0,0,0,0,0,0
59,30.012,-151,53.316,"08/14/20 00:00:00","12/30/99 13:09:00","positions are DD.DDD, not DD MM.MMM",3116,386,"1",,,,0,0,0,0,0,0,0
59,34.186,-151,21.417,"08/14/20 00:00:00","12/30/99 13:45:00","positions are DD.DDD, not DD MM.MMM",3117,388,"1",,,,0,0,0,0,0,0,0
59,34.297,-151,21.739,"08/14/20 00:00:00","12/30/99 14:04:00","positions are DD.DDD, not DD MM.MMM",3118,388,"2",,,,0,0,0,0,0,0,0
59,34.448,-151,22.086,"08/14/20 00:00:00","12/30/99 14:10:00","positions are DD.DDD, not DD MM.MMM",3119,388,"3",,,,0,0,0,0,0,0,0
59,34.567,-151,22.399,"08/14/20 00:00:00","12/30/99 14:17:00","positions are DD.DDD, not DD MM.MMM",3120,388,"4",,,,0,0,0,0,0,0,0
59,34.744,-151,22.771,"08/14/20 00:00:00","12/30/99 14:24:00","positions are DD.DDD, not DD MM.MMM",3121,388,"5",,,,0,0,0,0,0,0,0
59,34.935,-151,23.146,"08/14/20 00:00:00","12/30/99 14:31:00","positions are DD.DDD, not DD MM.MMM",3122,388,"6",,,,0,0,0,0,0,0,0
59,35.128,-151,23.367,"08/14/20 00:00:00","12/30/99 14:55:00","positions are DD.DDD, not DD MM.MMM",3123,388,"7",,,,0,0,0,0,0,0,0
59,35.324,-151,23.707,"08/14/20 00:00:00","12/30/99 15:02:00","positions are DD.DDD, not DD MM.MMM",3124,388,"8",,,,0,0,0,0,0,0,0
59,35.512,-151,24.002,"08/14/20 00:00:00","12/30/99 15:09:00","positions are DD.DDD, not DD MM.MMM",3125,388,"9",,,,0,0,0,0,0,0,0
59,35.724,-151,24.228,"08/14/20 00:00:00","12/30/99 15:15:00","positions are DD.DDD, not DD MM.MMM",3126,388,"10",,,,0,0,0,0,0,0,0
59,38.005,-151,39.012,"05/14/19 00:00:00","12/30/99 09:37:00",,3127,389,"10",,0,0,0,0,0,0,0,0,0
59,37.528,-151,38.990,"05/14/19 00:00:00","12/30/99 09:43:00",,3128,389,"9",,0,0,0,0,0,0,0,0,0
59,36.527,-151,38.993,"05/14/19 00:00:00","12/30/99 09:51:00",,3129,389,"8",,0,0,0,0,0,0,0,0,0
59,35.516,-151,39.001,"05/14/19 00:00:00","12/30/99 09:58:00",,3130,389,"7",,0,0,0,0,0,0,0,0,0
59,34.530,-151,39.004,"05/14/19 00:00:00","12/30/99 10:17:00",,3131,389,"6",,0,0,0,0,0,0,0,0,0
59,33.534,-151,39.005,"05/14/19 00:00:00","12/30/99 10:25:00",,3132,389,"5",,0,0,0,0,0,0,0,0,0
59,32.520,-151,38.976,"05/14/19 00:00:00","12/30/99 10:34:00",,3133,389,"4",,1,5,0,0,0,0,0,0,0
59,31.512,-151,38.974,"05/14/19 00:00:00","12/30/99 10:56:00",,3134,389,"3",,1,5,0,0,0,0,0,0,0
59,29.527,-151,38.981,"05/14/19 00:00:00","12/30/99 11:24:00","sea otters between 4_2 and 4_1",3135,389,"2",,1,5,0,0,0,0,0,1,0
59,48.597,-151,59.166,"05/14/19 00:00:00","12/30/99 12:40:00","too rough conditions offshore, doing ctd here to bracket plankton station at 3_14",3136,390,"13",,2,15,0,0,0,0,0,0,0
59,47.899,-151,57.509,"05/14/19 00:00:00","12/30/99 12:48:00",,3137,390,"14",,20,3,0,0,0,0,0,0,0
59,47.416,-151,54.317,"05/14/19 00:00:00","12/30/99 13:11:00",,3138,390,"15",,3,20,0,0,0,0,0,0,0
59,46.800,-151,54.317,"05/14/19 00:00:00","12/30/99 13:11:00",,3139,390,"16",,3,20,0,0,0,0,0,0,0
59,30.005,-151,53.272,"05/14/19 00:00:00","12/30/99 14:01:00",,3140,391,"1",,2,15,0,0,0,0,0,0,0
59,31.051,-151,43.738,"05/14/19 00:00:00","12/30/99 14:19:00",,3141,391,"2",,2,15,0,0,0,0,0,0,0
59,31.475,-151,38.084,"05/14/19 00:00:00","12/30/99 14:33:00","Already sampled plankton at t_4 this morning",3142,391,"3",,2,15,0,0,0,0,0,0,0
59,33.092,-151,31.871,"05/14/19 00:00:00","12/30/99 14:50:00",,3143,391,"4",,2,15,0,0,0,0,0,0,0
59,33.761,-151,27.679,"05/14/19 00:00:00","12/30/99 15:04:00",,3144,391,"5",,2,15,0,0,0,0,0,0,0
59,34.923,-151,23.140,"05/14/19 00:00:00","12/30/99 15:20:00",,3145,391,"6",,2,15,0,0,0,0,0,0,0
59,35.501,-151,21.042,"05/14/19 00:00:00","12/30/99 15:30:00",,3146,391,"7",,2,15,0,0,0,0,0,0,0
59,36.754,-151,17.748,"05/14/19 00:00:00","12/30/99 15:44:00",,3147,391,"8",,1,10,0,0,0,0,0,0,0
59,37.889,-151,15.034,"05/14/19 00:00:00","12/30/99 15:54:00",,3148,391,"9",,1,10,0,0,0,0,0,0,0
59,39.468,-151,12.481,"05/14/19 00:00:00","12/30/99 16:03:00",,3149,391,"10",,1,10,0,0,0,0,0,0,0
59,41.185,-151,9.871,"05/14/19 00:00:00","12/30/99 16:23:00",,3150,391,"11",,1,10,0,0,0,0,0,0,0
59,42.702,-151,7.015,"05/14/19 00:00:00","12/30/99 14:33:00",,3151,391,"12",,1,10,0,0,0,0,0,0,0
59,44.506,-151,3.456,"05/14/19 00:00:00","12/30/99 16:45:00",,3152,391,"13",,2,15,0,0,0,0,0,0,0
59,35.761,-151,24.200,"05/14/19 00:00:00","12/30/99 17:27:00","lots of kittiwakes around…not eating",3153,392,"10",,2,15,0,0,0,0,0,0,0
59,35.542,-151,23.912,"05/14/19 00:00:00","12/30/99 17:39:00","kittiwakes flying around",3154,392,"9",,2,15,0,0,0,0,0,0,0
59,35.357,-151,23.643,"05/14/19 00:00:00","12/30/99 17:45:00","kittiwakes still flying around",3155,392,"8",,2,15,0,0,0,0,0,0,0
59,35.146,-151,23.376,"05/14/19 00:00:00","12/30/99 17:52:00",,3156,392,"7",,2,15,0,0,0,0,0,0,0
59,34.954,-151,23.103,"05/14/19 00:00:00","12/30/99 17:58:00",,3157,392,"6",,2,15,0,0,0,0,0,0,0
