"Date","Sampling location","Alexandrium spp.","Ceratium furca","Ceratium fusus","Ceratium longipes","Dinophysis spp.","Gonyaulax spp.","Heterocapsa spp.","Karenia mikimotoi","Noctiluca scintillans","Prorocentrum spp.","Prorocentrum lima","Prorocentrum micans","Protoperidinium spp.","Scrippsiella spp.","unknown dinoflagellate","Asterionellopsis spp.","Bacillaria spp.","Bacteriastrum spp.","Bacteriosira spp.","Cerataulina spp.","Chaetoceros spp.","Coccolithophore spp.","Coscinodiscus spp.","Corethron spp.","Cylindrotheca closterium","Detonula spp.","Dictyocha spp.","Ditylum spp.","Entomoneis spp.","Eucampia spp.","Fragilariopsis spp.","Grammatophora spp.","Guinardia spp.","Hemiaulus spp.","Lauderia spp.","Leptocylindrus spp.","Licmorpha spp.","Lioloma spp.","Melosira spp.","Navicula spp.","Nitzschia spp.","Odontella spp.","Pleurosigma spp.","Pseudo-nitzschia spp.","Rhizosolenia spp.","Skeletonema spp.","Stephanopyxis spp.","Striatella spp.","Thalassionema spp.","Thalassiosira spp.","unknown centric diatom (chain-forming)","unknown centric diatom (non chain-forming)","unknown pennate diatom"
2017-10-20,"Transect 3, Station 13",0,248.79,0,0,0,0,0,0,0,0,0,0,0,168.45,0,0,0,0,0,0,460.97,0,0,0,0,0,0,0,0,0,0,0,0,0,348.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-27,"Transect 3, Station 13",0,0,58.7,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8,0,0,0,0,0,486,0,0,0
2018-07-24,"Transect 3, Station 13",0,0,0,0,0,0,0,0,0,680,0,0,0,0,78.9,0,0,46,0,0,346.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-06,"Transect 3, Station 13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-08,"Transect 3, Station 13",0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,1.25,0,0,11.25,0,21.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,13.75,0,0,0,20,0,0,0,0,0,0,0
2019-07-25,"Transect 3, Station 13",0,0,0,53.6,53.6001462,53.6001462,0,0,0,0,0,0,0,0,107.2002924,0,0,53.6001462,0,0,22940.86257,0,107.2002924,0,53.6001462,214.4005848,0,53.6001462,0,160.8004386,0,0,160.8004386,0,0,0,0,0,0,53.6001462,268.000731,0,0,1661.604532,53.6001462,0,0,0,160.8004386,160.8004386,0,0,0
2021-07-16,"Transect 3, Station 13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0
2012-05-02,"Transect 3, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082.5,0,0,0,297.5,0,0,0
2012-07-29,"Transect 3, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380,0,0,0,0,0,0,12495,0,0,0,8330,0,0,0
2012-10-29,"Transect 3, Station 4",0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,198.3333333,0,0,0,99.16666667,0,0,0,0,0,495.8333333,0,0,0,0,0,99.16666667,0
2013-04-20,"Transect 3, Station 4",0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2975,0,0,0
2013-07-19,"Transect 3, Station 4",0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-08,"Transect 3, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.3333333,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-16,"Transect 3, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-11,"Transect 3, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,1041.25,0,0,0,595,0,0,0,0,0,0,0
2014-07-22,"Transect 3, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,595,0,595,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,892.5,0,3718.75,0,0,0,0,0,0,0
2014-07-22,"Transect 3, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-13,"Transect 3, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-19,"Transect 3, Station 4",0,0,0,0,0,0,0,0,0,48.7,0,0,0,0,0,0,0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0
2012-05-02,"Transect 3, Station 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,148.75,0,0,0,0,446.25,0,0,0
2012-07-29,"Transect 3, Station 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-20,"Transect 3, Station 8",0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0
2013-07-19,"Transect 3, Station 8",0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-08,"Transect 3, Station 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-16,"Transect 3, Station 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-11,"Transect 3, Station 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.75,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,2231.25,0,0,0,743.75,0,0,0
2014-07-22,"Transect 3, Station 8",0,0,0,0,297.5,0,0,0,0,297.5,0,0,1338.75,0,0,0,0,0,0,0,892.5,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2826.25,297.5,446.25,0,0,0,0,0,0,0
2014-07-22,"Transect 3, Station 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-13,"Transect 3, Station 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-19,"Transect 3, Station 8",0,446.75,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0
2012-06-05,"Transect 4, Station 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37485,0,4165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165,0,0,0
2012-06-05,"Transect 4, Station 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165,0,0,0,8330,0,0,0,0,0,0,0,0,0,16660,0,0,0
2012-07-31,"Transect 4, Station 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0
2013-02-12,"Transect 4, Station 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16666667,0,0,0
2013-04-21,"Transect 4, Station 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,16957.5,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,892.5,0,0,0,148.75,0,0,0,0,0,3867.5,0,0,2231.25,3570,0,0,148.75
2013-06-06,"Transect 4, Station 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502923.75,0,0,0,0,446.25,148.75,0,595,0,0,0,0,595,0,743.75,0,0,0,297.5,297.5,148.75,0,2826.25,0,2677.5,0,0,743.75,1338.75,0,0,297.5
2013-07-19,"Transect 4, Station 2",0,148.75,0,0,148.75,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,15767.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7735,0,0,0,0,0,0,0,3570,0,0,0,0,0,0,0,0,0
2013-10-29,"Transect 4, Station 2",0,198.3333333,0,0,99.16666667,0,0,1289.166667,0,0,0,0,198.3333333,0,0,0,0,0,0,0,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.6666667,0,0,0
2014-02-15,"Transect 4, Station 2",0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-11,"Transect 4, Station 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082.5,0,9222.5,0,0,0,5950,0,0,0
2014-07-21,"Transect 4, Station 2",0,0,0,148.75,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,1933.75,1381143.75,0,148.75,0,0,0,148.75,0,0,0,0,0,1338.75,0,0,0,0,0,0,0,0,0,0,1041.25,297.5,0,0,0,0,0,0,0,0
2014-07-21,"Transect 4, Station 2",0,0,0,148.75,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,1933.75,1381143.75,0,148.75,0,0,0,148.75,0,0,0,0,0,1338.75,0,0,0,0,0,0,0,0,0,0,1041.25,297.5,0,0,0,0,0,0,0,0
2014-07-21,"Transect 4, Station 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-13,"Transect 4, Station 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,446.25,0,0,0,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,"Transect 4, Station 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08,"Transect 4, Station 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3272.5,0,0,0
2017-04-20,"Transect 4, Station 2",0,158,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,125680.68,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4679,0,0,0
2017-07-25,"Transect 4, Station 2",0,0,0,0,0,0,38,0,0,0,0,0,174,0,268,0,0,0,0,0,374679,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0
2017-10-17,"Transect 4, Station 2",0,452.93,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,26342,0,448,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,4682.6,0,0,0
2018-06-22,"Transect 4, Station 2",0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78957,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0,0,0
2018-07-24,"Transect 4, Station 2",0,352,1164,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,148898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-17,"Transect 4, Station 2",0,0,85,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,297,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
2019-07-25,"Transect 4, Station 2",0,0,0,53.6,53.6001462,0,53.6001462,0,0,53.6001462,0,0,0,214.4005848,160.8004386,107.2002924,0,0,0,0,656601.7909,0,53.6001462,0,1500.804094,1125.60307,0,107.2002924,0,4502.412281,0,0,857.6023392,0,0,536.001462,0,0,0,0,13132.03582,0,0,55904.95249,107.2002924,24388.06652,0,0,1822.404971,1768.804825,0,0,0
2021-07-16,"Transect 4, Station 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-17,"Transect 4, Station 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-10,"Transect 4, Station 3",0,0,0,0,5,0.625,428.8011696,0,0,0,0,0,0,107.2002924,107.2002924,0,0,0,0,0,123816.3377,0,53.6001462,0,107.2002924,0,0,53.6001462,0,268.000731,0,0,214.4005848,0,0,268.000731,0,0,0,0,0,0,0,28997.67909,0,428.8011696,0,0,0,589.6016082,0,0,0
2012-05-02,"Transect 4, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7140,0,0,0,148.75,743.75,0,0,0,148.75,14428.75,0,0,595,382436.25,0,0,0
2012-06-05,"Transect 4, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633080,0,0,0,0,0,0,0,0,4165,0,0,0,0,0,0,0,0,8330,0,0,0,0,12495,0,0,0,0,0,87465,0,0,0
2012-06-05,"Transect 4, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8330,0,0,0,0,0,608090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12495,0,0,49980,0,12495,0,0,0,24990,0,0,0
2012-07-31,"Transect 4, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0
2013-02-12,"Transect 4, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16666667,0,0,0
2013-04-21,"Transect 4, Station 4",0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,84638.75,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,2975,0,0,0,0,0,0,0,0,0,9371.25,0,0,0,17850,0,0,0
2013-06-06,"Transect 4, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,488048.75,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,1487.5,0,0,0,148.75,0,0,0,148.75,0,3570,0,0,0,446.25,0,0,0
2013-07-19,"Transect 4, Station 4",0,148.75,0,0,148.75,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,142056.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36592.5,0,0,0,892.5,0,0,0,8627.5,446.25,0,0,0,0,0,0,0,0
2013-10-29,"Transect 4, Station 4",0,446.25,0,0,148.75,0,0,1338.75,0,0,0,0,297.5,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0
2014-02-15,"Transect 4, Station 4",0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0
2014-04-11,"Transect 4, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082.5,0,0,0,595,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.5,595,11751.25,0,0,595,22312.5,0,0,0
2014-07-21,"Transect 4, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,743.75,0,0,0,0,0,0,1487.5,1426512.5,0,0,0,148.75,0,446.25,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,12792.5,9073.75,21866.25,0,0,0,0,0,0,0
2014-07-21,"Transect 4, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,446250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-13,"Transect 4, Station 4",0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0
2017-03-28,"Transect 4, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,0,1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0
2017-07-25,"Transect 4, Station 4",0,48,286,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,448956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"Transect 4, Station 4",0,254,0,0,0,0,35,0,0,0,0,0,0,0,86,0,0,0,0,0,57492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0
2018-04-23,"Transect 4, Station 4",0,0,0,0,57,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,341,0,0,0
2018-06-22,"Transect 4, Station 4",0,658,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46952,0,0,0,0,0,0,0,0,0,0,0,0,0,3482,0,0,0,0,0,0,0,0,0,0,0,0,241,0,58,0,0,0
2018-07-24,"Transect 4, Station 4",0,0,0,0,184,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,259674.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0
2018-09-17,"Transect 4, Station 4",0,0,0,287,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,3482,0,0,0,0,0,563,0,0,0
2019-07-25,"Transect 4, Station 4",0,0,0,3.1,107.8252924,1.875,107.2002924,0.625,0,0.625,0,0,0,53.6001462,53.6001462,0,0,0,0,0,553421.5095,0,53.6001462,0,160.8004386,321.6008772,0,0,0,804.002193,0,0,0,0,0,53.6001462,0,0,0,0,15008.04094,0,0,16937.6462,53.6001462,2036.805556,0,0,428.8011696,857.6023392,0,0,0
2021-07-16,"Transect 4, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.5,0,0,0,0,0,0,0,1312.5,0,0,0,0,0,0,0,1312.5,0,0,0,0,0,0,0,0,0
2021-09-17,"Transect 4, Station 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-05,"Transect 4, Station 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844900,0,0,0,0,0,0,0,0,0,0,2380,0,0,0,2380,0,0,0,0,7140,0,0,2380,19040,19040,0,0,0,47600,0,0,0
2012-06-05,"Transect 4, Station 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462315,0,0,8330,0,0,4165,0,0,0,0,0,0,0,0,0,0,0,0,0,8330,0,0,16660,0,0,0,0,0,12495,0,0,0
2012-07-31,"Transect 4, Station 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568225,0,595,0,0,0,0,0,0,0,0,0,0,0,0,2975,0,0,0,0,0,0,0,0,0,0,0,0,2380,5355,0,0,1190
2013-02-12,"Transect 4, Station 7",0,0,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-21,"Transect 4, Station 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344058.75,0,1338.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.75,10561.25,0,0,0
2013-06-06,"Transect 4, Station 7",0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,1484822.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8776.25,148.75,0,0,595,0,0,148.75,4313.75,0,0,0,0,0,1190,0,0,446.25
2013-07-19,"Transect 4, Station 7",0,148.75,0,148.75,297.5,0,0,0,0,0,0,0,892.5,0,0,0,0,0,0,0,182962.5,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,67383.75,0,0,0,1338.75,0,0,0,4313.75,1190,0,0,0,0,0,0,0,0
2013-10-29,"Transect 4, Station 7",0,198.3333333,0,0,0,0,0,495.8333333,0,0,0,0,198.3333333,0,0,0,0,0,0,0,3074.166667,0,0,0,0,0,99.16666667,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,198.3333333,495.8333333,0,0,0
2014-02-15,"Transect 4, Station 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0
2014-04-11,"Transect 4, Station 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,2677.5,0,0,0,10858.75,0,0,0
2014-07-21,"Transect 4, Station 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36146.25,65598.75,0,0,0,2231.25,0,0,0,0
2014-07-21,"Transect 4, Station 7",0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,197837.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57417.5,38228.75,130305,0,0,892.5,0,0,0,0
2014-10-13,"Transect 4, Station 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,"Transect 4, Station 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08,"Transect 4, Station 7",0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,21420,0,148.75,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,595,1190,0,0,0
2017-04-20,"Transect 4, Station 7",0,48.75,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857,0,0,0,0,0,4583,0,0,0
2017-07-25,"Transect 4, Station 7",0,0,184,64,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,15943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,126,0,0,0,562,0,0,0
2017-10-17,"Transect 4, Station 7",0,0,478.75,0,0,0,0,0,0,0,0,0,654,0,0,0,0,0,0,0,3457,0,68.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-23,"Transect 4, Station 7",0,0,0,0,0,0,68,0,0,0,0,0,0,0,572,0,0,0,0,0,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0
