Collected as part of GulfWatch on predefined stations in Kachemak Bay concurrent with zooplankton and CTD
station,Date,time,Latitude_DD,Longitude_DD,Transect,StationN,Alexandrium.spp.,Asterionellopsis.spp.,Bacillaria.spp.,Bacteriastrum.spp.,Bacteriosira.spp.,Centric.diatoms,Cerataulina.spp.,Ceratium.furca,Ceratium.fusus,Ceratium.longipes,Chaetoceros.spp.,Coccolithophore.spp.,Cocconeis.sp.,Corethron.sp.,Corethron.spp.,Coscinodiscus.joneisanus,Coscinodiscus.spp.,Cylindrotheca.closterium,Detonula.spp.,Dictyocha.fibula,Dictyocha.spp.,Dinophysis.spp.,Ditylium.spp.,Ditylum.spp.,Entomoneis.spp.,Eucampia.spp.,Euglena,Fragilariopsis.spp.,Gonyaulax.spp.,Gonyaulax.vetor,Grammatophora.spp.,Guinardia.spp.,Hemiaulus.spp.,Heterocapsa.spp.,Heterocapsa.triquetra,Karenia.mikimotoi,Karenia.sp.,Kofoidinium.sp.,Lauderia.annulata,Lauderia.spp.,Leptocylindrus.medditerium,Leptocylindrus.spp.,Licmophora.spp.,Licomorpha.spp.,Lioloma.spp.,Melosira.spp.,Mesodinium.rubrum,naked.ciliates,Navicula.spp.,Nitzschia.spp.,Noctiluca.scintillans,Odontella.aurita,Odontella.spp.,Planktoniella.sol,Pleurosigma.spp.,Prorocentrum.lima,Prorocentrum.micans,Prorocentrum.spp.,Protoperidinium.spp.,Pseudo.nitzschia.spp.,Rhizosolenia.spp.,Scrippsiella,Scrippsiella.spp.,Skeletonema.spp.,Stephanopyxis.spp.,Striatella.spp.,Thalassionema.spp.,Thalassiosira.spp.,Thalassiosira.subtilis,tintinnids,unknown.centric.diatom..chain.forming.,unknown.centric.diatom..non.chain.forming.,unknown.dinflagellate,unknown.dinoflagellate,unknown.pennate.diatom
9_6,2013-07-09,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,77350,0,0,0,0,0,0,0,0,0,0,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85085,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2013-07-09,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,347331.25,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,3272.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2013-07-22,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2013-08-30,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2013-09-25,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,5801.25,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,1933.75,0,0,0,0,0,0,0
9_6,2013-10-29,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2014-01-09,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2014-02-15,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2014-03-28,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,1041.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,4760,0,0,0,3570,0,0,0,0,0,0,0
9_6,2014-04-11,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,8925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10115,0,0,0,0,0,0,0
9_6,2014-05-28,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,548143.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.75,1487.5,0,0,0,1190,0,595,4165,0,0,0,0,0,0,0
9_6,2014-06-18,,59.5824,-151.385,9,61,0,0,0,0,0,0,13982.5,0,0,0,103827.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13982.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892.5,12346.25,743.75,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2014-07-21,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,5206.25,0,0,0,0,0,0,0,0,0,148.75,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,31088.75,31237.5,0,0,83746.25,0,0,446.25,0,0,0,0,0,0,0,0
9_6,2014-07-21,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,5206.25,0,0,0,0,0,0,0,0,0,148.75,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,31088.75,31237.5,0,0,83746.25,0,0,446.25,0,0,0,0,0,0,0,0
9_6,2014-07-21,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28113.75,12048.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2014-08-07,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,148.75,0,297.5,1041.25,0,0,0,0,0,0,0,0,0,595,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,595,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2014-12-17,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2015-02-12,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2015-03-31,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0
9_6,2015-04-08,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,2082.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0
9_6,2015-05-28,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,2082.5,0,0,0,0,0,0,0,0,0,0,0,0,4016.25,0,0,0,0,0,0,0,2528.75,1338.75,0,0,0,0,0,0,0,0,52360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,4165,3421.25,0,0,0,0,0,3718.75,148.75,0,0,0,0,0,0,0
9_6,2015-06-26,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,20825,4016.25,0,0,0,0,0,0,0,0,0,0,595,0,892.5,0
9_6,2017-01-11,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2017-02-07,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,68,0
9_6,2017-03-28,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,37,1285.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,60,0,0,218.74,0
9_6,2017-04-20,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0
9_6,2017-05-30,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,68,0,1518.83,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,64,0,0,0,0,0,248.89,0
9_6,2017-06-28,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,42,0,0,128943,0,0,0,0,0,125,0,0,0,63,0,0,59,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,86,0
9_6,2017-07-24,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,278356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,45,0
9_6,2017-08-24,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,194,0,0,12542,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2017-09-22,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,56,0,1209,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0
9_6,2017-10-17,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0
9_6,2017-11-07,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,26,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
9_6,2017-12-14,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2018-01-17,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2018-02-16,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
9_6,2018-03-12,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,44,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
9_6,2018-04-23,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,56,0,0,0,0,0,43,0
9_6,2018-05-24,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,128,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2682,0,0,0,0,0,0,0
9_6,2018-06-22,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,10937,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,46,0,0,84,0,0,0,0,0,0,0
9_6,2018-07-24,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,62,0,0,78935,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,2568,0,0,0,0,0,0,0
9_6,2018-08-23,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,1825,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,148,0,0,0,0,0,0,0
9_6,2018-09-17,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,36,0,18,284,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0
9_6,2018-10-17,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
9_6,2018-11-08,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2018-12-06,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,28,0,0,0,0,0,0,0,0,0,0,0,18,0
9_6,2019-02-07,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,11.875,1.25,0,0,0,0.625,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0.625,0,0,0,0,0,0,1.875,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0
9_6,2019-03-19,,59.5824,-151.385,9,61,0,0,37.5,0,0,0,0,0,0,0,16.875,0,0,0,0,0,9.375,5.625,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0,0,2.5,1.875,0,0,2.5,0,0,0,0,0,0,1.875,0,0,0,37.5,0,0,0,53.125,0,0,0,0,0,1.25,0
9_6,2019-04-24,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,8093.622076,0,0,0,0,0,0,343.0409357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.5204678,0,10.72002924,0,0,0,0,117.9203216,0,0,0,10.72002924,0,0,0,0,0,0,353.7609649,0,0,0,0,0,0,10.72002924,13882.43787,0,0,0,0,0,0,0
9_6,2019-06-19,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,9219.225146,0,0,0,0,0,321.6008772,0,0,0,0,0.625,0,0,0,0,0,643.2017544,0,0,0,1929.605263,0,0,0,0,0,0,0,0,0,5896.016082,0,0,0,0,0,0,0,0,0,0,0,0,53.6001462,0,0,54.2251462,0,536.001462,0,0,0,0,0,0,321.6008772,53.6001462,0,0,0,0,0,107.2002924,0
9_6,2019-07-23,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0.6,200732.5475,0,0,0,0,0,53.6001462,0,0,0,0,0,0,0,0,964.8026316,0,0,0,0,0,0,0,375.2010234,0,1.875,0,0,0,0,0,107.2002924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53921.74708,107.2002924,0,0,2090.405702,0,0,696.8019006,107.2002924,0,0,0,0,0,160.8004386,0
9_6,2019-08-19,,59.5824,-151.385,9,61,0,0,0,0,0,0,53.6001462,53.6001462,0,160.8,56280.15351,0,0,0,0,0,0,3752.010234,0,0,0,107.2002924,0,160.8004386,0,0,0,0,107.2002924,0,0,0,0,482.4013158,0,0,0,0,0,0,0,7504.020468,0,53.6001462,0,0,0,0,0,0,0,0,0,0,0,0,0,54.2251462,0,43148.11769,0,107.2002924,0,63784.17398,0,0,86296.23538,160.8004386,0,0,0,0,0,804.002193,0
9_6,2021-05-23,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,1312.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2021-06-21,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2021-07-16,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2021-08-17,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2021-09-17,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2021-10-21,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.5,0,0,0,0,0,437.5,0,0,0,0,0,0,0
9_6,2021-11-14,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2021-12-18,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_6,2013-12-03,,59.5824,-151.385,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tutka_A,2013-06-28,,59.4821,-151.4848,subbay,Tutka outer,0,0,0,0,0,0,0,0,0,0,703885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10412.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3123.75,2082.5,0,0,0,0,0,1041.25,0,0,0,35402.5,0,3123.75,0,17701.25,0,0,0,27072.5,0,0,0,0,0,7288.75,0
Tutka_A,2012-06-25,,59.4821,-151.4848,subbay,Tutka outer,0,0,0,0,0,0,0,0,0,0,386809.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9424.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tutka_A,2013-06-28,,59.4821,-151.4848,subbay,Tutka outer,0,0,0,0,0,0,0,0,0,0,146518.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tutka_A,2013-07-05,,59.4821,-151.4848,subbay,Tutka outer,0,0,0,0,0,0,0,0,0,0,14131.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.5,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,148.75,0,0,2082.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Tutka_B,2012-06-25,,59.4598,-151.4226,subbay,Tutka mid,0,0,0,4831.4,0,0,0,0,0,0,178761.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236738.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4831.4,0,0,0,0,0,0,0,0,0,0,4831.4,0,2415.7,0,0,0,0,0,24157,0,0,0,0,0,0,0
Tutka_B,2013-06-06,,59.4598,-151.4226,subbay,Tutka mid,0,0,0,0,0,0,0,0,0,0,239487.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,297.5,595,1933.75,0,0,0,0,0,0,743.75,0,0,0,0,0,0,0
Tutka_B,2013-06-28,,59.4598,-151.4226,subbay,Tutka mid,0,0,0,0,0,0,0,0,0,0,84787.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636.25,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tutka_B,2013-07-05,,59.4598,-151.4226,subbay,Tutka mid,0,0,0,0,0,0,0,0,0,0,1487.5,0,0,0,0,0,0,0,0,0,0,2677.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0
Tutka_B,2013-07-09,,59.4598,-151.4226,subbay,Tutka mid,0,0,0,0,0,0,0,0,0,0,5059.394904,0,0,0,0,0,0,0,0,0,0,75.79617834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.522293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
