SurveyName,Year,monthNominal,Match_Name,Transect,Station,Date_isotxt,Time,Cast#,Depth,Type,Lat_ddN,Lon_ddW
"S2025-02","2025","2","AlongBay_7","AlongBay","7","2025-02-12","11:48:10","8","147","CTD","59.591423","-151.351695"
"S2025-02","2025","2","AlongBay_6","AlongBay","6","2025-02-12","12:00:45","9","103","CTD","59.581821","-151.387168"
"S2025-02","2025","2","AlongBay_5","AlongBay","5","2025-02-12","12:19:39","10","172","CTD","59.563825","-151.458197"
"S2025-02","2025","2","AlongBay_4","AlongBay","4","2025-02-12","12:55:45","11","159","CTD","59.552281","-151.528991"
"S2025-02","2025","2","AlongBay_3","AlongBay","3","2025-02-12","13:15:07","12","112","CTD","59.525287","-151.649397"
"S2025-02","2025","2","4_1","4","1","2025-02-12","13:34:39","13","21","CTD","59.491240","-151.649425"
"S2025-02","2025","2","4_2","4","2","2025-02-12","13:42:11","14","104","CTD","59.507958","-151.649261"
"S2025-02","2025","2","4_3","4","3","2025-02-12","13:51:56","15","112","CTD","59.525596","-151.648855"
"S2025-02","2025","2","4_4","4","4","2025-02-12","14:02:15","16","92","CTD","59.541663","-151.649146"
"S2025-02","2025","2","4_5","4","5","2025-02-12","14:12:14","17","82","CTD","59.558593","-151.648941"
"S2025-02","2025","2","4_6","4","6","2025-02-12","14:21:02","18","66","CTD","59.574960","-151.649644"
"S2025-02","2025","2","4_7","4","7","2025-02-12","14:29:26","19","39","CTD","59.592213","-151.649908"
"S2025-02","2025","2","4_8","4","8","2025-02-12","14:36:11","20","32","CTD","59.608045","-151.649254"
"S2025-02","2025","2","4_9","4","9","2025-02-12","14:43:13","21","30","CTD","59.625448","-151.649962"
"S2025-02","2025","2","4_10","4","10","2025-02-12","14:48:24","22","21","CTD","59.633247","-151.650184"
"S2025-02","2025","2","9_1","9","1","2025-02-12","15:17:34","23","60","CTD","59.570393","-151.356811"
"S2025-02","2025","2","9_2","9","2","2025-02-12","15:24:01","24","84","CTD","59.572217","-151.364944"
"S2025-02","2025","2","9_3","9","3","2025-02-12","15:31:43","25","97","CTD","59.574548","-151.369170"
"S2025-02","2025","2","9_4","9","4","2025-02-12","15:39:21","26","98","CTD","59.577010","-151.373942"
"S2025-02","2025","2","9_5","9","5","2025-02-12","15:47:06","27","100","CTD","59.579737","-151.379878"
"S2025-02","2025","2","9_6","9","6","2025-02-12","15:55:34","28","104","CTD","59.583099","-151.385637"
"S2025-02","2025","2","9_7","9","7","2025-02-12","16:03:33","29","103","CTD","59.586497","-151.389755"
"S2025-02","2025","2","9_8","9","8","2025-02-12","16:13:36","30","96","CTD","59.588933","-151.394773"
"S2025-02","2025","2","9_9","9","9","2025-02-12","16:21:57","31","81","CTD","59.592959","-151.399809"
"S2025-02","2025","2","9_10","9","10","2025-02-12","16:28:50","32","62","CTD","59.596472","-151.404077"
"S2025-02","2025","2","6_3","6","3","2025-02-13","11:33:58","33","108","CTD","59.196284","-151.988669"
"S2025-02","2025","2","6_3","6","3","2025-02-13","11:35:00","","0","Phytoplankton","59.196284","-151.988669"
"S2025-02","2025","2","6_3","6","3","2025-02-13","11:25:00","","20","Chlorophyll","59.196284","-151.988669"
"S2025-02","2025","2","7_22","7","22","2025-02-13","12:21:53","34","73","CTD","59.313983","-152.064726"
"S2025-02","2025","2","AlongBay_PGRM","AlongBay","PGRM","2025-02-13","12:46:19","35","68","CTD","59.392007","-152.038787"
"S2025-02","2025","2","AlongBay_POGI","AlongBay","POGI","2025-02-13","13:05:33","36","98","CTD","59.445233","-151.999154"
"S2025-02","2025","2","AlongBay_1","AlongBay","1","2025-02-13","13:30:16","37","75","CTD","59.499272","-151.886461"
"S2025-02","2025","2","AlongBay_2","AlongBay","2","2025-02-13","13:55:24","38","125","CTD","59.518360","-151.730062"
"S2025-02","2025","2","AlongBay_3","AlongBay","3","2025-02-13","14:11:24","39","112","CTD","59.526003","-151.649030"
"S2025-02","2025","2","AlongBay_4","AlongBay","4","2025-02-13","14:30:18","40","159","CTD","59.552094","-151.531551"
"S2025-02","2025","2","AlongBay_05","AlongBay","05","2025-02-13","14:45:27","41","175","CTD","59.563035","-151.460352"
"S2025-02","2025","2","AlongBay_6","AlongBay","6","2025-02-13","15:04:37","42","104","CTD","59.582879","-151.383731"
"S2025-03","2025","3","AlongBay_1","AlongBay","1","2025-03-19","10:33:56","43","72","CTD","59.499505","-151.888502"
"S2025-03","2025","3","AlongBay_2","AlongBay","2","2025-03-19","10:54:09","44","120","CTD","59.518151","-151.727776"
"S2025-03","2025","3","AlongBay_3","AlongBay","3","2025-03-19","11:12:09","45","107","CTD","59.524866","-151.649848"
"S2025-03","2025","3","AlongBay_3","AlongBay","3","2025-03-19","11:15:00","","20","Water","59.524866","-151.649848"
"S2025-03","2025","3","AlongBay_4","AlongBay","4","2025-03-19","11:40:41","46","154","CTD","59.551996","-151.529426"
"S2025-03","2025","3","AlongBay_4","AlongBay","4","2025-03-19","11:50:00","","120","Zooplankton","59.551996","-151.529426"
"S2025-03","2025","3","AlongBay_5","AlongBay","5","2025-03-19","12:09:14","47","171","CTD","59.563087","-151.460172"
"S2025-03","2025","3","AlongBay_6","AlongBay","6","2025-03-19","12:25:39","48","99.5","CTD","59.582495","-151.384878"
"S2025-03","2025","3","AlongBay_6","AlongBay","6","2025-03-19","12:35:00","","20","Water","59.582495","-151.384878"
"S2025-03","2025","3","AlongBay_7","AlongBay","7","2025-03-19","12:42:53","49","144","CTD","59.592290","-151.349525"
"S2025-03","2025","3","AlongBay_8","AlongBay","8","2025-03-19","12:55:47","50","79","CTD","59.612561","-151.296504"
"S2025-03","2025","3","AlongBay_9","AlongBay","9","2025-03-19","13:06:08","51","66","CTD","59.632273","-151.249796"
"S2025-03","2025","3","AlongBay_10","AlongBay","10","2025-03-19","13:16:28","52","62","CTD","59.658601","-151.208149"
"S2025-03","2025","3","AlongBay_11","AlongBay","11","2025-03-19","13:31:19","53","54","CTD","59.687078","-151.165189"
"S2025-03","2025","3","AlongBay_12","AlongBay","12","2025-03-19","13:41:31","54","77","CTD","59.711773","-151.116345"
"S2025-03","2025","3","AlongBay_13","AlongBay","13","2025-03-19","13:53:35","55","25","CTD","59.741936","-151.057146"
"S2025-03","2025","3","9_1","9","1","2025-03-19","14:33:05","56","54","CTD","59.570421","-151.356106"
"S2025-03","2025","3","9_2","9","2","2025-03-19","14:38:08","57","75","CTD","59.571648","-151.362429"
"S2025-03","2025","3","9_3","9","3","2025-03-19","14:45:27","58","93","CTD","59.574451","-151.368891"
"S2025-03","2025","3","9_4","9","4","2025-03-19","14:52:39","59","95","CTD","59.576602","-151.373627"
"S2025-03","2025","3","9_4","9","4","2025-03-19","14:56:00","","55","Zooplankton","59.576602","-151.373627"
"S2025-03","2025","3","9_5","9","5","2025-03-19","15:05:41","60","97","CTD","59.579464","-151.379937"
"S2025-03","2025","3","9_5","9","5","2025-03-19","15:05:00","","97","Zooplankton ","59.579464","-151.379937"
"S2025-03","2025","3","9_6","9","6","2025-03-19","15:16:32","61","101","CTD","59.582516","-151.385195"
"S2025-03","2025","3","9_7","9","7","2025-03-19","15:24:41","62","101","CTD","59.585836","-151.389877"
"S2025-03","2025","3","9_8","9","8","2025-03-19","15:32:58","63","94","CTD","59.589290","-151.394389"
"S2025-03","2025","3","9_9","9","9","2025-03-19","15:40:08","64","82","CTD","59.592496","-151.399508"
"S2025-03","2025","3","9_10","9","10","2025-03-19","15:47:03","65","63","CTD","59.596049","-151.403592"
"S2025-04","2025","4","4_10","4","10","2025-04-15","14:39:18","66","20","CTD","59.633162","-151.649978"
"S2025-04","2025","4","4_9","4","9","2025-04-15","14:47:13","67","28","CTD","59.624929","-151.649692"
"S2025-04","2025","4","4_8","4","8","2025-04-15","14:55:25","68","30","CTD","59.608763","-151.649662"
"S2025-04","2025","4","4_7","4","7","2025-04-15","15:03:18","69","37","CTD","59.591761","-151.649759"
"S2025-04","2025","4","4_6","4","6","2025-04-15","15:12:01","70","64","CTD","59.574992","-151.650022"
"S2025-04","2025","4","4_5","4","5","2025-04-15","15:22:41","71","81","CTD","59.558394","-151.650167"
"S2025-04","2025","4","4_4","4","4","2025-04-15","15:31:31","72","90","CTD","59.541670","-151.649885"
"S2025-04","2025","4","4_3","4","3","2025-04-15","15:41:45","73","111","CTD","59.525068","-151.649925"
"S2025-04","2025","4","4_2","4","2","2025-04-15","15:53:12","74","104","CTD","59.508372","-151.649731"
"S2025-04","2025","4","4_1","4","1","2025-04-15","16:04:35","75","21","CTD","59.491776","-151.649665"
"S2025-04","2025","4","9_1","9","1","2025-04-15","16:36:21","76","67","CTD","59.570212","-151.357357"
"S2025-04","2025","4","9_2","9","2","2025-04-15","16:42:27","77","","CTD","59.571794","-151.362585"
"S2025-04","2025","4","9_3","9","3","2025-04-15","16:49:45","78","95","CTD","59.574240","-151.368554"
"S2025-04","2025","4","9_4","9","4","2025-04-15","16:57:50","79","97","CTD","59.576475","-151.373277"
"S2025-04","2025","4","9_5","9","5","2025-04-15","17:07:11","80","99","CTD","59.579206","-151.379671"
"S2025-04","2025","4","9_6","9","6","2025-04-15","17:15:12","81","103","CTD","59.582319","-151.385165"
"S2025-04","2025","4","9_7","9","7","2025-04-15","17:24:16","82","103","CTD","59.585853","-151.389674"
"S2025-04","2025","4","9_8","9","8","2025-04-15","17:32:07","83","96","CTD","59.589098","-151.394523"
"S2025-04","2025","4","9_9","9","9","2025-04-15","17:41:18","84","82","CTD","59.592596","-151.399850"
"S2025-04","2025","4","9_10","9","10","2025-04-15","17:48:45","85","63","CTD","59.596194","-151.404563"
"S2025-04","2025","4","6_3","6","3","2025-04-22","12:11:24","86","105","CTD","59.196937","-151.979407"
"S2025-04","2025","4","7_22","7","22","2025-04-22","12:36:17","87","75","CTD","59.309778","-152.064772"
,,,,,,,"12:54:36","","","CTD",,
"S2025-04","2025","4","AlongBay_PGRM","AlongBay","PGRM","2025-04-22","12:56:17","88","68","CTD","59.391318","-152.043494"
"S2025-04","2025","4","AlongBay_POGI","AlongBay","POGI","2025-04-22","13:14:50","89","103","CTD","59.449738","-151.999839"
"S2025-04","2025","4","AlongBay_1","AlongBay","1","2025-04-22","13:43:32","90","72","CTD","59.499913","-151.888022"
"S2025-04","2025","4","AlongBay_2","AlongBay","2","2025-04-22","14:01:56","91","122","CTD","59.517990","-151.728973"
"S2025-04","2025","4","AlongBay_POGI","AlongBay","POGI","2025-04-22","","","0","Phytoplankton","59.449738","-151.999839"
"S2025-04","2025","4","AlongBay_POGI","AlongBay","POGI","2025-04-22","","","20","Chlorophyll","59.449738","-151.999839"
"S2025-04","2025","4","AlongBay_3","AlongBay","3","2025-04-22","14:18:29","92","","CTD","59.525029","-151.648893"
"S2025-04","2025","4","AlongBay_3","AlongBay","3","2025-04-22","14:24:11","","0","Phytoplankton","59.525029","-151.648893"
"S2025-04","2025","4","AlongBay_3","AlongBay","3","2025-04-22","14:24:27","","20","Chlorophyll","59.525029","-151.648893"
"S2025-04","2025","4","AlongBay_4","AlongBay","4","2025-04-22","14:34:57","93","155","CTD","59.552226","-151.530147"
"S2025-04","2025","4","AlongBay_5","AlongBay","5","2025-04-22","14:49:00","94","172","CTD","59.562887","-151.460983"
"S2025-04","2025","4","AlongBay_5","AlongBay","5","2025-04-22","14:50:00","","150","Zooplankton","59.562887","-151.460983"
"S2025-04","2025","4","AlongBay_6","AlongBay","6","2025-04-22","15:09:36","95","100","CTD","59.582335","-151.384383"
"S2025-04","2025","4","AlongBay_6","AlongBay","6","2025-04-22","","","0","Phytoplankton","59.582335","-151.384383"
"S2025-04","2025","4","AlongBay_6","AlongBay","6","2025-04-22","15:17:54","","20","Chlorophyll","59.582335","-151.384383"
"S2025-04","2025","4","AlongBay_7","AlongBay","7","2025-04-22","15:23:26","96","144","CTD","59.591945","-151.349914"
"S2025-04","2025","4","AlongBay_7","AlongBay","7","2025-04-22","15:31:45","","140","Zooplankton ","59.591945","-151.349914"
"S2025-04","2025","4","AlongBay_8","AlongBay","8","2025-04-22","15:38:15","97","79","CTD","59.612863","-151.295660"
"S2025-04","2025","4","AlongBay_9","AlongBay","9","2025-04-22","15:49:47","98","66","CTD","59.631834","-151.250189"
"S2025-04","2025","4","AlongBay_10","AlongBay","10","2025-04-22","15:59:50","99","61","CTD","59.658064","-151.208564"
"S2025-04","2025","4","AlongBay_10","AlongBay","10","2025-04-22","16:00:33","","20","Chlorophyll","59.658064","-151.208564"
"S2025-04","2025","4","AlongBay_10","AlongBay","10","2025-04-22","16:06:44","","0","Phytoplankton","59.658064","-151.208564"
"S2025-04","2025","4","AlongBay_11","AlongBay","11","2025-04-22","16:13:15","100","53","CTD","59.686724","-151.165406"
"S2025-04","2025","4","AlongBay_12","AlongBay","12","2025-04-22","16:23:42","101","75","CTD","59.711859","-151.116558"
"S2025-04","2025","4","AlongBay_13","AlongBay","13","2025-04-22","16:35:49","102","24","CTD","59.742026","-151.056811"
"S2025-05","2025","5","AlongBay_1","AlongBay","1","2025-05-16","11:15:48","1","69","CTD","59.499471","-151.888466"
"S2025-05","2025","5","AlongBay_2","AlongBay","2","2025-05-16","11:34:34","2","119","CTD","59.517853","-151.728519"
"S2025-05","2025","5","AlongBay_3","AlongBay","3","2025-05-16","11:48:47","3","","CTD","59.525012","-151.650113"
"S2025-05","2025","5","AlongBay_4","AlongBay","4","2025-05-16","12:11:30","4","152","CTD","59.551824","-151.531229"
"S2025-05","2025","5","AlongBay_5","AlongBay","5","2025-05-16","12:28:29","5","169","CTD","59.563089","-151.460135"
"S2025-05","2025","5","AlongBay_6","AlongBay","6","2025-05-16","12:48:17","6","98","CTD","59.581427","-151.384410"
"S2025-05","2025","5","AlongBay_6","AlongBay","6","2025-05-16","12:50:00","","0","Phytoplankton","59.581427","-151.384410"
"S2025-05","2025","5","AlongBay_6","AlongBay","6","2025-05-16","12:52:00","","20","Chlorophyll","59.581427","-151.384410"
"S2025-05","2025","5","AlongBay_7","AlongBay","7","2025-05-16","13:01:30","7","144","CTD","59.591780","-151.349726"
"S2025-05","2025","5","AlongBay_8","AlongBay","8","2025-05-16","13:13:39","8","78","CTD","59.612919","-151.295353"
"S2025-05","2025","5","AlongBay_9","AlongBay","9","2025-05-16","13:24:16","9","65","CTD","59.631709","-151.250352"
"S2025-05","2025","5","AlongBay_10","AlongBay","10","2025-05-16","13:35:50","10","","CTD","59.658340","-151.208514"
"S2025-05","2025","5","AlongBay_10","AlongBay","10","2025-05-16","13:45:00","","20","Chlorophyll","59.658340","-151.208514"
"S2025-05","2025","5","AlongBay_10","AlongBay","10","2025-05-16","13:45:34","","0","Phytoplankton","59.658340","-151.208514"
"S2025-05","2025","5","AlongBay_11","AlongBay","11","2025-05-16","13:54:29","11","54","CTD","59.686925","-151.164756"
"S2025-05","2025","5","AlongBay_12","AlongBay","12","2025-05-16","14:03:31","12","76","CTD","59.711982","-151.116213"
"S2025-05","2025","5","AlongBay_13","AlongBay","13","2025-05-16","14:15:31","13","26","CTD","59.741944","-151.057512"
"S2025-05","2025","5","9_1","9","1","2025-05-16","15:01:56","14","49","CTD","59.570003","-151.356879"
"S2025-05","2025","5","9_2","9","2","2025-05-16","15:08:11","15","75","CTD","59.571715","-151.362357"
"S2025-05","2025","5","9_3","9","3","2025-05-16","15:15:03","16","94","CTD","59.574450","-151.368708"
"S2025-05","2025","5","9_4","9","4","2025-05-16","15:22:39","17","","CTD","59.576478","-151.373340"
"S2025-05","2025","5","9_5","9","5","2025-05-16","15:29:57","18","97","CTD","59.579272","-151.379439"
"S2025-05","2025","5","9_6","9","6","2025-05-16","15:38:21","19","101","CTD","59.582449","-151.384553"
"S2025-05","2025","5","9_6","9","6","2025-05-16","15:43:00","","70","Zooplankton ","59.582449","-151.384553"
"S2025-05","2025","5","9_7","9","7","2025-05-16","15:54:34","20","101","CTD","59.585780","-151.389241"
"S2025-05","2025","5","9_8","9","8","2025-05-16","16:02:07","21","95","CTD","59.589263","-151.393844"
"S2025-05","2025","5","9_9","9","9","2025-05-16","16:10:08","22","84","CTD","59.592671","-151.398535"
"S2025-05","2025","5","9_10","9","10","2025-05-16","16:16:41","23","","CTD","59.596200","-151.403907"
"S2025-06","2025","6","AlongBay_2","AlongBay","2","2025-06-12","10:49:23","1","","CTD","59.518019","-151.727753"
"S2025-06","2025","6","AlongBay_3","AlongBay","3","2025-06-12","11:07:38","2","105","CTD","59.525026","-151.650028"
"S2025-06","2025","6","AlongBay_3","AlongBay","3","2025-06-12","11:15:00","","20","Chlorophyll","59.525026","-151.650028"
"S2025-06","2025","6","AlongBay_3","AlongBay","3","2025-06-12","11:17:00","","0","Phytoplankton","59.525026","-151.650028"
"S2025-06","2025","6","AlongBay_4","AlongBay","4","2025-06-12","11:32:09","3","152","CTD","59.551876","-151.530687"
"S2025-06","2025","6","AlongBay_5","AlongBay","5","2025-06-12","11:47:56","4","170","CTD","59.563143","-151.460107"
"S2025-06","2025","6","AlongBay_6","AlongBay","6","2025-06-12","12:18:06","5","98","CTD","59.581939","-151.382345"
"S2025-06","2025","6","AlongBay_6","AlongBay","6","2025-06-12","12:23:58","","0","Phytoplankton","59.581939","-151.382345"
"S2025-06","2025","6","AlongBay_6","AlongBay","6","2025-06-12","12:20:00","","20","Chlorophyll","59.581939","-151.382345"
"S2025-06","2025","6","AlongBay_7","AlongBay","7","2025-06-12","12:27:59","6","144","CTD","59.592023","-151.349774"
"S2025-06","2025","6","AlongBay_8","AlongBay","8","2025-06-12","12:42:44","7","79","CTD","59.612949","-151.295244"
"S2025-06","2025","6","AlongBay_9","AlongBay","9","2025-06-12","12:54:07","8","","CTD","59.631938","-151.249989"
"S2025-06","2025","6","AlongBay_10","AlongBay","10","2025-06-12","13:12:13","9","61","CTD","59.658818","-151.205031"
"S2025-06","2025","6","AlongBay_11","AlongBay","11","2025-06-12","13:20:01","10","54","CTD","59.687041","-151.165298"
"S2025-06","2025","6","AlongBay_12","AlongBay","12","2025-06-12","13:30:29","11","77","CTD","59.711874","-151.116067"
"S2025-06","2025","6","AlongBay_13","AlongBay","13","2025-06-12","13:43:28","12","26","CTD","59.741803","-151.057457"
"S2025-06","2025","6","9_1","9","1","2025-06-12","14:35:00","13","55","CTD","59.570265","-151.357141"
"S2025-06","2025","6","9_2","9","2","2025-06-12","14:41:28","14","77","CTD","59.571790","-151.362813"
"S2025-06","2025","6","9_3","9","3","2025-06-12","14:49:11","15","93","CTD","59.574303","-151.368765"
"S2025-06","2025","6","9_4","9","4","2025-06-12","14:56:48","16","96","CTD","59.576259","-151.373532"
"S2025-06","2025","6","9_5","9","5","2025-06-12","15:11:02","17","96","CTD","59.579102","-151.378122"
"S2025-06","2025","6","9_6","9","6","2025-06-12","15:13:48","18","102","CTD","59.578992","-151.378082"
"S2025-06","2025","6","9_7","9","7","2025-06-12","15:22:39","20","102","CTD","59.585921","-151.389951"
"S2025-06","2025","6","9_8","9","8","2025-06-12","15:30:57","21","95","CTD","59.589257","-151.394970"
"S2025-06","2025","6","9_9","9","9","2025-06-12","15:39:37","22","82","CTD","59.592611","-151.399776"
"S2025-06","2025","6","9_10","9","10","2025-06-12","15:46:56","23","65","CTD","59.596041","-151.403595"
"S2025-07","2025","7","9_6","9","6","2025-07-22","09:21:34","","2","Zooplankton","60.626678","-150.400085"
"S2025-07","2025","7","R_1","R","1","2025-07-22","09:27:17","","25","Zooplankton","60.626678","-150.400085"
"S2025-07","2025","7","4_1","4","1","2025-07-25","09:56:44","1","16","CTD","59.492698","-151.649271"
"S2025-07","2025","7","4_2","4","2","2025-07-25","10:07:39","2","97","CTD","59.508426","-151.649786"
"S2025-07","2025","7","4_3","4","3","2025-07-25","10:23:11","3","104","CTD","59.525517","-151.648511"
"S2025-07","2025","7","4_4","4","4","2025-07-25","10:34:59","4","84","CTD","59.541683","-151.650170"
"S2025-07","2025","7","4_5","4","5","2025-07-25","10:47:05","5","75","CTD","59.558131","-151.650244"
"S2025-07","2025","7","4_6","4","6","2025-07-25","10:57:42","6","59","CTD","59.575001","-151.649274"
"S2025-07","2025","7","4_7","4","7","2025-07-25","11:06:58","7","32","CTD","59.591610","-151.649898"
"S2025-07","2025","7","4_8","4","8","2025-07-25","11:14:35","8","26","CTD","59.608157","-151.650055"
"S2025-07","2025","7","4_9","4","9","2025-07-25","11:21:50","9","24","CTD","59.625090","-151.650403"
"S2025-07","2025","7","4_10","4","10","2025-07-25","11:26:47","10","15","CTD","59.624956","-151.650191"
"S2025-07","2025","7","9_1","9","1","2025-07-25","11:58:16","11","43","CTD","59.569999","-151.357633"
"S2025-07","2025","7","9_2","9","2","2025-07-25","12:05:22","12","72","CTD","59.571682","-151.362781"
"S2025-07","2025","7","9_3","9","3","2025-07-25","12:14:02","13","92","CTD","59.574520","-151.368389"
"S2025-07","2025","7","9_4","9","4","2025-07-25","12:22:39","14","93","CTD","59.576696","-151.372981"
"S2025-07","2025","7","9_5","9","5","2025-07-25","12:33:08","15","95","CTD","59.579456","-151.379795"
"S2025-07","2025","7","9_6","9","6","2025-07-25","12:41:47","16","99","CTD","59.582478","-151.385068"
"S2025-07","2025","7","9_6","9","6","2025-07-25","12:50:00","","80","Zooplankton","59.582478","-151.385068"
"S2025-07","2025","7","9_7","9","7","2025-07-25","13:06:32","17","99","CTD","59.586189","-151.389161"
"S2025-07","2025","7","9_7","9","7","2025-07-25","13:00:00","","0","Phytoplankton","59.586189","-151.389161"
"S2025-07","2025","7","9_8","9","8","2025-07-25","13:14:40","18","93","CTD","59.589330","-151.393924"
"S2025-07","2025","7","9_9","9","9","2025-07-25","13:23:31","19","82","CTD","59.592576","-151.398719"
"S2025-07","2025","7","9_10","9","10","2025-07-25","13:31:32","20","65","CTD","59.595933","-151.403445"
"S2025-07","2025","7","6_2","6","2","2025-07-29","10:29:00","1","100","CTD","59.197072","-151.979711"
"S2025-07","2025","7","6_2","6","2","2025-07-29","10:46:14","","0","Phytoplankton","59.197072","-151.979711"
"S2025-07","2025","7","6_2","6","2","2025-07-29","10:40:00","","20","Chlorophyll","59.197072","-151.979711"
"S2025-07","2025","7","7_22","7","22","2025-07-29","11:09:19","2","74","CTD","59.308351","-152.066416"
"S2025-07","2025","7","AlongBay_PGRM","AlongBay","PGRM","2025-07-29","11:35:59","3","66","CTD","59.390590","-152.044368"
"S2025-07","2025","7","AlongBay_POGI","AlongBay","POGI","2025-07-29","11:53:15","4","100","CTD","59.450318","-152.000781"
"S2025-07","2025","7","AlongBay_1","AlongBay","1","2025-07-29","12:13:00","5","69","CTD","59.500106","-151.888175"
"S2025-07","2025","7","AlongBay_2","AlongBay","2","2025-07-29","12:31:18","6","127","CTD","59.518099","-151.727902"
"S2025-07","2025","7","AlongBay_3","AlongBay","3","2025-07-29","12:48:00","7","105","CTD","59.526866","-151.645967"
"S2025-07","2025","7","AlongBay_3","AlongBay","3","2025-07-29","12:52:00","","0","Phytoplankton","59.526866","-151.645967"
"S2025-07","2025","7","AlongBay_3","AlongBay","3","2025-07-29","12:50:00","","20","Chlorophyll","59.526866","-151.645967"
"S2025-07","2025","7","AlongBay_4","AlongBay","4","2025-07-29","13:07:52","8","150","CTD","59.551830","-151.530912"
"S2025-07","2025","7","AlongBay_4","AlongBay","4","2025-07-29","13:22:05","","90","Zooplankton","59.551830","-151.530912"
"S2025-07","2025","7","AlongBay_5","AlongBay","5","2025-07-29","13:44:17","9","170","CTD","59.562938","-151.460917"
"S2025-07","2025","7","AlongBay_6","AlongBay","6","2025-07-29","14:01:20","10","98","CTD","59.582261","-151.385400"
"S2025-07","2025","7","AlongBay_6","AlongBay","6","2025-07-29","14:10:49","","0","Phytoplankton","59.582261","-151.385400"
"S2025-07","2025","7","AlongBay_6","AlongBay","6","2025-07-29","14:10:54","","20","Chlorophyll","59.582261","-151.385400"
"S2025-07","2025","7","AlongBay_7","AlongBay","7","2025-07-29","14:15:37","11","144","CTD","59.591791","-151.350503"
"S2025-07","2025","7","AlongBay_8","AlongBay","8","2025-07-29","14:29:36","12","78","CTD","59.612766","-151.296348"
"S2025-07","2025","7","AlongBay_9","AlongBay","9","2025-07-29","14:39:56","13","66","CTD","59.632054","-151.251275"
"S2025-07","2025","7","AlongBay_10","AlongBay","10","2025-07-29","14:50:00","14","62","CTD","59.661744","-151.201677"
"S2025-07","2025","7","AlongBay_10","AlongBay","10","2025-07-29","14:51:00","","0","Phytoplankton","59.661744","-151.201677"
"S2025-07","2025","7","AlongBay_10","AlongBay","10","2025-07-29","14:49:00","","20","Chlorophyll","59.661744","-151.201677"
"S2025-07","2025","7","AlongBay_11","AlongBay","11","2025-07-29","15:06:19","15","54","CTD","59.687789","-151.164012"
"S2025-07","2025","7","AlongBay_12","AlongBay","12","2025-07-29","15:15:29","16","77","CTD","59.711907","-151.115801"
"S2025-07","2025","7","AlongBay_13","AlongBay","13","2025-07-29","15:26:34","17","26","CTD","59.741998","-151.056922"
"S2025-08","2025","8","AlongBay_1","AlongBay","1","2025-08-14","10:02:13","1","71","CTD","59.497198","-151.894146"
"S2025-08","2025","8","AlongBay_2","AlongBay","2","2025-08-14","10:32:06","2","120","CTD","59.517796","-151.728279"
"S2025-08","2025","8","AlongBay_3","AlongBay","3","2025-08-14","10:48:50","3","","CTD","59.524476","-151.649984"
"S2025-08","2025","8","AlongBay_3","AlongBay","3","2025-08-14","10:50:00","","20","Phytoplankton","59.524476","-151.649984"
"S2025-08","2025","8","AlongBay_3","AlongBay","3","2025-08-14","10:50:00","","20","Chlorophyll","59.524476","-151.649984"
"S2025-08","2025","8","AlongBay_4","AlongBay","4","2025-08-14","11:15:10","4","152","CTD","59.551967","-151.530815"
"S2025-08","2025","8","AlongBay_5","AlongBay","5","2025-08-14","11:32:12","5","","CTD","59.563134","-151.460702"
"S2025-08","2025","8","AlongBay_5","AlongBay","5","2025-08-14","11:51:16","","100","Zooplankton","59.563134","-151.460702"
"S2025-08","2025","8","AlongBay_6","AlongBay","6","2025-08-14","12:10:46","6","97","CTD","59.581806","-151.384490"
"S2025-08","2025","8","AlongBay_6","AlongBay","6","2025-08-14","12:40:00","","20","Phytoplankton","59.581806","-151.384490"
"S2025-08","2025","8","AlongBay_6","AlongBay","6","2025-08-14","12:40:00","","20","Chlorophyll","59.581806","-151.384490"
"S2025-08","2025","8","AlongBay_7","AlongBay","7","2025-08-14","12:40:48","7","142","CTD","59.591535","-151.348149"
"S2025-08","2025","8","AlongBay_8","AlongBay","8","2025-08-14","12:53:44","8","77","CTD","59.612923","-151.295098"
"S2025-08","2025","8","AlongBay_9","AlongBay","9","2025-08-14","13:04:55","9","64","CTD","59.632053","-151.249713"
"S2025-08","2025","8","AlongBay_10","AlongBay","10","2025-08-14","13:18:48","10","","CTD","59.658468","-151.207859"
"S2025-08","2025","8","AlongBay_11","AlongBay","11","2025-08-14","13:45:20","11","53","CTD","59.687201","-151.164706"
"S2025-08","2025","8","AlongBay_12","AlongBay","12","2025-08-14","13:56:08","12","74","CTD","59.712000","-151.116003"
"S2025-08","2025","8","AlongBay_13","AlongBay","13","2025-08-14","14:10:12","13","","CTD","59.742122","-151.057254"
"S2025-08","2025","8","9_10","9","10","2025-08-14","14:50:57","14","63","CTD","59.596488","-151.402343"
"S2025-08","2025","8","9_9","9","9","2025-08-14","14:58:19","15","","CTD","59.589177","-151.394275"
"S2025-08","2025","8","9_8","9","8","2025-08-14","15:04:23","16","93","CTD","59.589146","-151.394024"
"S2025-08","2025","8","9_7","9","7","2025-08-14","15:12:05","17","99","CTD","59.585824","-151.389485"
"S2025-08","2025","8","9_6","9","6","2025-08-14","15:19:55","18","100","CTD","59.582467","-151.384850"
"S2025-08","2025","8","9_5","9","5","2025-08-14","15:27:34","19","96","CTD","59.579299","-151.379291"
