Date,Transect,Station,Tide,Time,Mesh,Sample ID,Species,RTotal,RC1,RC2,RC3,RC4,RFC4,RMC4,RC5,RFC5,RMC5,RFA,RMA,RUnknown,Flow,Water Sampled (m3),Split,Total,C1,C2,C3,C4,FC4,MC4,C5,FC5,MC5,FA,MA,Unknown,,
13-Sep-18,9,6,,15:02,,9_6_09132018,EGG,13,,,,,,,,,,,,,50,14.15,16,14.69964664,0,0,0,0,0,0,0,0,0,0,0,0,,
13-Sep-18,9,6,,15:02,,9_6_09132018,Themisto pacifica,10,,,,,,,,,,,,,50,14.15,16,11.30742049,0,0,0,0,0,0,0,0,0,0,0,0,,
13-Sep-18,9,6,,15:02,,9_6_09132018,Barnacle nauplii,4,,,,,,,,,,,,,50,14.15,16,4.522968198,0,0,0,0,0,0,0,0,0,0,0,0,,
13-Sep-18,9,6,,15:02,,9_6_09132018,Podon leuckartii,1,,,,,,,,,,,,,50,14.15,16,1.130742049,0,0,0,0,0,0,0,0,0,0,0,0,,
13-Sep-18,9,6,,15:02,,9_6_09132018,CALYPTOPIS (Euphausids),5,,,,,,,,,,,,,50,14.15,16,5.653710247,0,0,0,0,0,0,0,0,0,0,0,0,,
13-Sep-18,9,6,,15:02,,9_6_09132018,Megalopa,7,,,,,,,,,,,,,50,14.15,1,0.494699647,0,0,0,0,0,0,0,0,0,0,0,0,,
13-Sep-18,9,6,,15:02,,9_6_09132018,Mitrocoma,4,,,,,,,,,,,,,50,14.15,1,0.282685512,0,0,0,0,0,0,0,0,0,0,0,0,,
13-Sep-18,9,6,,15:02,,9_6_09132018,Fritillaria borealis,4,,,,,,,,,,,,,50,14.15,16,4.522968198,0,0,0,0,0,0,0,0,0,0,0,0,,
13-Sep-18,9,6,,15:02,,9_6_09132018,Clupea pallasi,6,,,,,,,,,,,,,50,14.15,2,0.848056537,0,0,0,0,0,0,0,0,0,0,0,0,,
13-Sep-18,9,6,,15:02,,9_6_09132018,Siphonophora,2,,,,,,,,,,,,,50,14.15,16,2.261484099,0,0,0,0,0,0,0,0,0,0,0,0,,
13-Sep-18,9,6,,15:02,,9_6_09132018,PLUTEUS larva (Echinodermata),1,,,,,,,,,,,,,50,14.15,16,1.130742049,0,0,0,0,0,0,0,0,0,0,0,0,,
13-Sep-18,9,6,,15:02,,9_6_09132018,Veliger (Gastropoda),1,,,,,,,,,,,,,50,14.15,16,1.130742049,0,0,0,0,0,0,0,0,0,0,0,0,,
13-Sep-18,9,6,,15:02,,9_6_09132018,Clytia gregaria,3,,,,,,,,,,,,,50,14.15,2,0.424028269,0,0,0,0,0,0,0,0,0,0,0,0,,
13-Sep-18,9,6,,15:02,,9_6_09132018,Shrimp zoea,6,,,,,,,,,,,,,50,14.15,4,1.696113074,0,0,0,0,0,0,0,0,0,0,0,0,,
13-Sep-18,9,6,,15:02,,9_6_09132018,Crab zoea,9,,,,,,,,,,,,,50,14.15,4,2.544169611,0,0,0,0,0,0,0,0,0,0,0,0,,
13-Sep-18,9,6,,15:02,,9_6_09132018,Aglantha digitale,3,,,,,,,,,,,,,50,14.15,2,0.424028269,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Pseudocalanus,112,,,,,1,4,,5,29,71,2,,50,14.15,2,15.83038869,0,0,0,0,0.141342756,0.565371025,0,0.706713781,4.098939929,10.03533569,0.282685512,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Centropages abdominalis,14,,,,,,1,,3,1,2,7,,50,14.15,2,1.978798587,0,0,0,0,0,0.141342756,0,0.424028269,0.141342756,0.282685512,0.989399293,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Oithona similis,7,,,,,,,,2,,5,,,50,14.15,2,0.989399293,0,0,0,0,0,0,0,0.282685512,0,0.706713781,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Calanus pacificus,58,,7,18,,16,3,,13,1,,,,50,14.15,2,8.197879859,0,0.989399293,2.544169611,0,2.261484099,0.424028269,0,1.83745583,0.141342756,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Oithona spinirostris,16,,,,,2,,,6,,8,,,50,14.15,2,2.261484099,0,0,0,0,0.282685512,0,0,0.848056537,0,1.130742049,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Corycaeus anglicus,43,,,,,,,,,,10,33,,50,14.15,2,6.077738516,0,0,0,0,0,0,0,0,0,1.413427562,4.664310954,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Tortanus discaudatus,5,,,1,,,2,,,,1,1,,50,14.15,2,0.706713781,0,0,0.141342756,0,0,0.282685512,0,0,0,0.141342756,0.141342756,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Calanus marshallae,89,2,18,24,,18,5,,17,5,,,,50,14.15,2,12.5795053,0.282685512,2.544169611,3.392226148,0,2.544169611,0.706713781,0,2.402826855,0.706713781,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Metridia pacifica,1,,,,,,1,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0.141342756,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Acartia longiremis,114,,,,,3,,,12,1,71,27,,50,14.15,2,16.1130742,0,0,0,0,0.424028269,0,0,1.696113074,0.141342756,10.03533569,3.816254417,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Epilabidocera longipedata,6,,,1,,2,,,1,1,,1,,50,14.15,2,0.848056537,0,0,0.141342756,0,0.282685512,0,0,0.141342756,0.141342756,0,0.141342756,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Eucalanus bungii,1,1,,,,,,,,,,,,50,14.15,2,0.141342756,0.141342756,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Paracalanus parvus,2,,,,,,,,,,1,1,,50,14.15,2,0.282685512,0,0,0,0,0,0,0,0,0,0.141342756,0.141342756,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Oikopleura dioica,30,,,,,,,,,,,,,50,14.15,2,4.240282686,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,EGG,41,,,,,,,,,,,,,50,14.15,2,5.795053004,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Parasagitta elegans,110,,,,,,,,,,,,,50,14.15,2,15.54770318,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Fritillaria borealis,22,,,,,,,,,,,,,50,14.15,2,3.109540636,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Pleurobrachia,44,,,,,,,,,,,,,50,14.15,2,6.219081272,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Evadne nordmanni,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Veliger (Gastropoda),22,,,,,,,,,,,,,50,14.15,2,3.109540636,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Siphonophora,59,,,,,,,,,,,,,50,14.15,2,8.339222615,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Pilidium,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,PLUTEUS larva (Echinodermata),43,,,,,,,,,,,,,50,14.15,2,6.077738516,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Themisto pacifica,11,,,,,,,,,,,,,50,14.15,2,1.554770318,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Limacina helicina,2,,,,,,,,,,,,,50,14.15,2,0.282685512,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Crab zoea,14,,,,,,,,,,,,,50,14.15,2,1.978798587,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Trochophore (Polychaeta),6,,,,,,,,,,,,,50,14.15,2,0.848056537,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Shrimp zoea,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Clytia gregaria,9,,,,,,,,,,,,,50,14.15,2,1.272084806,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Aglantha digitale,18,,,,,,,,,,,,,50,14.15,2,2.544169611,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Barnacle nauplii,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,FURCILIA (Euphausids),5,,,,,,,,,,,,,50,14.15,2,0.706713781,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Euphausia pacifica,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Gammaridae,2,,,,,,,,,,,,,50,14.15,2,0.282685512,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Euphysa flammea,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Catablema,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Melicertum,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,CALYPTOPIS (Euphausids),2,,,,,,,,,,,,,50,14.15,2,0.282685512,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Megalopa,6,,,,,,,,,,,,,50,14.15,2,0.848056537,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,CYPHONAUTES larva (Bryozoa),1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Proboscidactyla flavicirrata,8,,,,,,,,,,,,,50,14.15,2,1.130742049,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Spionidae,5,,,,,,,,,,,,,50,14.15,2,0.706713781,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,6,,15:16,,9_6_10172018,Halitholus,1,,,,,,,,,,,,,50,14.15,1,0.070671378,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Pseudocalanus,207,,,1,,3,12,,15,79,96,1,,50,14.15,2,29.25795053,0,0,0.141342756,0,0.424028269,1.696113074,0,2.120141343,11.16607774,13.56890459,0.141342756,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Acartia longiremis,101,,,1,,2,1,,14,4,58,21,,50,14.15,2,14.27561837,0,0,0.141342756,0,0.282685512,0.141342756,0,1.978798587,0.565371025,8.197879859,2.96819788,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Centropages abdominalis,122,,,1,,,6,,29,27,31,28,,50,14.15,2,17.24381625,0,0,0.141342756,0,0,0.848056537,0,4.098939929,3.816254417,4.381625442,3.957597173,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Corycaeus anglicus,16,,,,,,,,,,8,8,,50,14.15,2,2.261484099,0,0,0,0,0,0,0,0,0,1.130742049,1.130742049,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Acartia clausi,1,,,,,,,,,,1,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0.141342756,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Paracalanus parvus,2,,,,,,,,,1,1,,,50,14.15,2,0.282685512,0,0,0,0,0,0,0,0,0.141342756,0.141342756,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Calanus marshallae,71,1,17,22,,23,2,,4,2,,,,50,14.15,2,10.03533569,0.141342756,2.402826855,3.109540636,0,3.250883392,0.282685512,0,0.565371025,0.282685512,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Calanus pacificus,37,,1,10,,12,,,11,2,1,,,50,14.15,2,5.229681979,0,0.141342756,1.413427562,0,1.696113074,0,0,1.554770318,0.282685512,0.141342756,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Clausocalanus,1,,,,,,,,1,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0.141342756,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Epilabidocera longipedata,7,,1,5,,1,,,,,,,,50,14.15,2,0.989399293,0,0.141342756,0.706713781,0,0.141342756,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Oithona similis,1,,,,,,,,,,1,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0.141342756,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Oithona spinirostris,4,,,,,,,,2,,2,,,50,14.15,2,0.565371025,0,0,0,0,0,0,0,0.282685512,0,0.282685512,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Metridia pacifica,1,,,,,,1,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0.141342756,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Tortanus discaudatus,1,,,1,,,,,,,,,,50,14.15,2,0.141342756,0,0,0.141342756,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Oikopleura dioica,13,,,,,,,,,,,,,50,14.15,2,1.83745583,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,EGG,12,,,,,,,,,,,,,50,14.15,2,1.696113074,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Parasagitta elegans,32,,,,,,,,,,,,,50,14.15,2,4.522968198,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Fritillaria borealis,45,,,,,,,,,,,,,50,14.15,2,6.360424028,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Siphonophora,106,,,,,,,,,,,,,50,14.15,2,14.98233216,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Pleurobrachia,118,,,,,,,,,,,,,50,14.15,2,16.67844523,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Veliger (Gastropoda),33,,,,,,,,,,,,,50,14.15,2,4.664310954,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,PLUTEUS larva (Echinodermata),48,,,,,,,,,,,,,50,14.15,2,6.784452297,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Proboscidactyla flavicirrata,11,,,,,,,,,,,,,50,14.15,2,1.554770318,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Limacina helicina,11,,,,,,,,,,,,,50,14.15,2,1.554770318,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,CALYPTOPIS (Euphausids),1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Crab zoea,4,,,,,,,,,,,,,50,14.15,2,0.565371025,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Clytia gregaria,16,,,,,,,,,,,,,50,14.15,2,2.261484099,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Aglantha digitale,31,,,,,,,,,,,,,50,14.15,2,4.381625442,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Cumacea,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Trochophore (Polychaeta),8,,,,,,,,,,,,,50,14.15,2,1.130742049,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Euphysa flammea,3,,,,,,,,,,,,,50,14.15,2,0.424028269,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Shrimp zoea,2,,,,,,,,,,,,,50,14.15,2,0.282685512,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Spionidae,8,,,,,,,,,,,,,50,14.15,2,1.130742049,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Barnacle nauplii,8,,,,,,,,,,,,,50,14.15,2,1.130742049,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,FURCILIA (Euphausids),5,,,,,,,,,,,,,50,14.15,2,0.706713781,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Halitholus,2,,,,,,,,,,,,,50,14.15,1,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Gammaridae,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Evadne nordmanni,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Themisto pacifica,3,,,,,,,,,,,,,50,14.15,2,0.424028269,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Podon leuckartii,3,,,,,,,,,,,,,50,14.15,2,0.424028269,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,Pilidium,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,CYPHONAUTES larva (Bryozoa),1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,1,,14:33,,9_1_10172018,CYPRIS larva (Barnacle),1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Pseudocalanus,276,,,,,1,,,15,16,243,1,,50,14.15,2,39.01060071,0,0,0,0,0.141342756,0,0,2.120141343,2.261484099,34.34628975,0.141342756,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Acartia longiremis,44,,,,,2,1,,11,1,22,7,,50,14.15,2,6.219081272,0,0,0,0,0.282685512,0.141342756,0,1.554770318,0.141342756,3.109540636,0.989399293,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Calanus marshallae,58,4,28,20,,5,1,,,,,,,50,14.15,2,8.197879859,0.565371025,3.957597173,2.826855124,0,0.706713781,0.141342756,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Calanus pacificus,85,,18,31,,17,2,,12,1,4,,,50,14.15,2,12.01413428,0,2.544169611,4.381625442,0,2.402826855,0.282685512,0,1.696113074,0.141342756,0.565371025,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Centropages abdominalis,27,,,,,,4,,7,9,2,5,,50,14.15,2,3.816254417,0,0,0,0,0,0.565371025,0,0.989399293,1.272084806,0.282685512,0.706713781,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Oithona spinirostris,4,,,,,,,,2,,2,,,50,14.15,2,0.565371025,0,0,0,0,0,0,0,0.282685512,0,0.282685512,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Paracalanus parvus,5,,,,,,,,,,5,,,50,14.15,2,0.706713781,0,0,0,0,0,0,0,0,0,0.706713781,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Clausocalanus,1,,,,,,,,1,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0.141342756,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Epilabidocera longipedata,2,,,1,,,,,1,,,,,50,14.15,2,0.282685512,0,0,0.141342756,0,0,0,0,0.141342756,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Corycaeus anglicus,32,,,,,,,,,,8,24,,50,14.15,2,4.522968198,0,0,0,0,0,0,0,0,0,1.130742049,3.392226148,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Oithona similis,2,,,,,,,,1,,1,,,50,14.15,2,0.282685512,0,0,0,0,0,0,0,0.141342756,0,0.141342756,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Oikopleura dioica,34,,,,,,,,,,,,,50,14.15,2,4.80565371,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,EGG,3,,,,,,,,,,,,,50,14.15,2,0.424028269,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Parasagitta elegans,12,,,,,,,,,,,,,50,14.15,2,1.696113074,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Fritillaria borealis,32,,,,,,,,,,,,,50,14.15,2,4.522968198,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Siphonophora,31,,,,,,,,,,,,,50,14.15,2,4.381625442,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Pleurobrachia,39,,,,,,,,,,,,,50,14.15,2,5.512367491,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Aglantha digitale,8,,,,,,,,,,,,,50,14.15,2,1.130742049,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,PLUTEUS larva (Echinodermata),48,,,,,,,,,,,,,50,14.15,2,6.784452297,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Podon leuckartii,7,,,,,,,,,,,,,50,14.15,2,0.989399293,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,CALYPTOPIS (Euphausids),12,,,,,,,,,,,,,50,14.15,2,1.696113074,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Crab zoea,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Halitholus,2,,,,,,,,,,,,,50,14.15,2,0.282685512,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Barnacle nauplii,6,,,,,,,,,,,,,50,14.15,2,0.848056537,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,FURCILIA (Euphausids),1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Doliolid,7,,,,,,,,,,,,,50,14.15,2,0.989399293,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Fish egg,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Themisto pacifica,3,,,,,,,,,,,,,50,14.15,1,0.212014134,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,BIPINNARIA larva (Asteroidea),4,,,,,,,,,,,,,50,14.15,2,0.565371025,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Nauplii,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,CYPHONAUTES larva (Bryozoa),1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Clytia gregaria,12,,,,,,,,,,,,,50,14.15,1,0.848056537,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Dipleurosoma,2,,,,,,,,,,,,,50,14.15,2,0.282685512,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Trochophore (Polychaeta),2,,,,,,,,,,,,,50,14.15,2,0.282685512,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Veliger (Gastropoda),5,,,,,,,,,,,,,50,14.15,2,0.706713781,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Limacina helicina,3,,,,,,,,,,,,,50,14.15,2,0.424028269,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Spionidae,3,,,,,,,,,,,,,50,14.15,2,0.424028269,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,CYPRIS larva (Barnacle),1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Proboscidactyla flavicirrata,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,KB,3,,12:54,,KB_03_10172018,Pilidium,1,,,,,,,,,,,,,50,14.15,2,0.141342756,0,0,0,0,0,0,0,0,0,0,0,0,,
17-Oct-18,9,10,,15:55,,9_10_10172018,Pseudocalanus,123,,,,,1,4,,14,44,59,1,,50,14.15,2,17.38515901,0,0,0,0,0.141342756,0.565371025,0,1.978798587,6.219081272,8.339222615,0.141342756,0,,
17-Oct-18,9,10,,15:55,,9_10_10172018,Acartia longiremis,85,,,3,,,2,,6,,66,8,,50,14.15,2,12.01413428,0,0,0.424028269,0,0,0.282685512,0,0.848056537,0,9.328621908,1.130742049,0,,
17-Oct-18,9,10,,15:55,,9_10_10172018,Calanus pacificus,29,,3,2,,8,,,15,1,,,,50,14.15,2,4.098939929,0,0.424028269,0.282685512,0,1.130742049,0,0,2.120141343,0.141342756,0,0,0,,
