ID,SampleEvent,AlternateId,Classification,Species,RTotal,RC1,RC2,RC3,RC4,RFC4,RMC4,RC5,RFC5,RMC5,RFA,RMA,RUnknown,Flow,Split
5000,1478,"7_20_07242014","Gastropod","Veliger (Gastropoda)",1,,,,,,,,,,,,,50,32
5001,1478,"7_20_07242014","Copepod","Eucalanus bungii",2,,,1,,1,,,,,,,,50,32
5002,1478,"7_20_07242014","Echinoderm","PLUTEUS larva (Echinodermata)",2,,,,,,,,,,,,,50,32
5003,1478,"7_20_07242014","Copepod","Scolecithricella minor",2,,,,,,,,,,2,,,50,32
5004,1478,"7_20_07242014","Myriapod","Siphonophora",2,,,,,,,,,,,,,50,32
5005,1478,"7_20_07242014","Copepod","Neocalanus plumchrus",4,1,3,,,,,,,,,,,50,32
5006,1478,"7_20_07242014","Chaetognath","Parasagitta elegans",4,,,,,,,,,,,,,50,32
5007,1478,"7_20_07242014","Euphausid","CALYPTOPIS (Euphausids)",6,,,,,,,,,,,,,50,32
5008,1478,"7_20_07242014","Crustecean","Nauplii",6,,,,,,,,,,,,,50,32
5009,1478,"7_20_07242014","Unknown","Egg",9,,,,,,,,,,,,,50,32
5010,1478,"7_20_07242014","Copepod","Oithona spinirostris",9,,,,,,,,3,,6,,,50,32
5011,1478,"7_20_07242014","Copepod","Acartia longerimis",10,,,,,,,,1,1,6,2,,50,32
5012,1478,"7_20_07242014","Tunicate","Oikopleura dioica",33,,,,,,,,,,,,,50,32
5013,1478,"7_20_07242014","Copepod","Pseudocalanus",149,,,,,,,,7,8,129,5,,50,32
5014,1478,"7_20_07242014","Gastropod","Limacina helicina",597,,,,,,,,,,,,,50,32
5015,1455,"7_4_07242014","Amphipod","Themisto pacifica",1,,,,,,,,,,,,,40,1
5016,1455,"7_4_07242014","Hydrozoan","Eutonina indicans",3,,,,,,,,,,,,,40,1
5017,1455,"7_4_07242014","Fish","Gadidae",1,,,,,,,,,,,,,40,4
5018,1455,"7_4_07242014","Gastropod","Clione limacina",6,,,,,,,,,,,,,40,1
5019,1455,"7_4_07242014","Chaetognath","Parasagitta elegans",2,,,,,,,,,,,,,40,4
5020,1455,"7_4_07242014","Copepod","Calanus marshallae",1,,1,,,,,,,,,,,40,16
5021,1455,"7_4_07242014","Hydrozoan","Clytia gregaria",1,,,,,,,,,,,,,40,16
5022,1455,"7_4_07242014","Decapod","Crab zoea",8,,,,,,,,,,,,,40,2
5023,1455,"7_4_07242014","Hydrozoan","Proboscidactyla flavicirrata",1,,,,,,,,,,,,,40,16
5024,1455,"7_4_07242014","Decapod","Shrimp zoea",2,,,,,,,,,,,,,40,8
5025,1455,"7_4_07242014","Unknown","Egg",2,,,,,,,,,,,,,40,16
5026,1455,"7_4_07242014","Crustecean","Nauplii",2,,,,,,,,,,,,,40,16
5027,1455,"7_4_07242014","Copepod","Neocalanus plumchrus",5,,3,2,,,,,,,,,,40,16
5028,1455,"7_4_07242014","Barnacle","Barnacle nauplii",19,,,,,,,,,,,,,40,16
5029,1455,"7_4_07242014","Tunicate","Fritillaria borealis",25,,,,,,,,,,,,,40,16
5030,1455,"7_4_07242014","Tunicate","Oikopleura dioica",69,,,,,,,,,,,,,40,16
5031,1455,"7_4_07242014","Copepod","Pseudocalanus",124,,,,,1,,,8,7,97,11,,40,16
5032,1455,"7_4_07242014","Gastropod","Limacina helicina",194,,,,,,,,,,,,,40,16
5033,1488,"4_4_08132014","Gastropod","Clione limacina",3,,,,,,,,,,,,,50,1
5034,1488,"4_4_08132014","Decapod","Megalopa",4,,,,,,,,,,,,,50,1
5035,1488,"4_4_08132014","Copepod","Centropages abdominalis",1,,,,,,,,,,1,,,50,32
5036,1488,"4_4_08132014","Unknown","Egg",1,,,,,,,,,,,,,50,32
5037,1488,"4_4_08132014","Copepod","Eucalanus bungii",1,,,,,,,,,1,,,,50,32
5038,1488,"4_4_08132014","Hydrozoan","Eutonina indicans",1,,,,,,,,,,,,,50,32
5039,1488,"4_4_08132014","Euphausid","FURCILIA (Euphausids)",1,,,,,,,,,,,,,50,32
5040,1488,"4_4_08132014","Copepod","Oithona spinirostris",1,,,,,,,,,,1,,,50,32
5041,1488,"4_4_08132014","Annelid","Polychaete trochophore",1,,,,,,,,,,,,,50,32
5042,1488,"4_4_08132014","Myriapod","Siphonophora",1,,,,,,,,,,,,,50,32
5043,1488,"4_4_08132014","Hydrozoan","Clytia gregaria",2,,,,,,,,,,,,,50,32
5044,1488,"4_4_08132014","Decapod","Crab zoea",8,,,,,,,,,,,,,50,8
5045,1488,"4_4_08132014","Gastropod","Limacina helicina",2,,,,,,,,,,,,,50,32
5046,1488,"4_4_08132014","Crustecean","Nauplii",2,,,,,,,,,,,,,50,32
5047,1488,"4_4_08132014","Copepod","Oithona similis",2,,,,,,,,2,,,,,50,32
5048,1488,"4_4_08132014","Branchiopod","Podon leuckartii",2,,,,,,,,,,,,,50,32
5049,1488,"4_4_08132014","Hydrozoan","Aglantha digitale",3,,,,,,,,,,,,,50,32
5050,1488,"4_4_08132014","Amphipod","Themisto pacifica",3,,,,,,,,,,,,,50,32
5051,1488,"4_4_08132014","Copepod","Calanus pacificus",4,,,1,,,,,1,,1,1,,50,32
5052,1488,"4_4_08132014","Echinoderm","PLUTEUS larva (Echinodermata)",4,,,,,,,,,,,,,50,32
5053,1488,"4_4_08132014","Euphausid","CALYPTOPIS (Euphausids)",7,,,,,,,,,,,,,50,32
5054,1488,"4_4_08132014","Decapod","Shrimp zoea",14,,,,,,,,,,,,,50,16
5055,1488,"4_4_08132014","Annelid","Spionidae",9,,,,,,,,,,,,,50,32
5056,1488,"4_4_08132014","Copepod","Calanus marshallae",15,1,1,4,,2,,,5,1,1,,,50,32
5057,1488,"4_4_08132014","Chaetognath","Parasagitta elegans",40,,,,,,,,,,,,,50,32
5058,1488,"4_4_08132014","Tunicate","Oikopleura dioica",43,,,,,,,,,,,,,50,32
5059,1488,"4_4_08132014","Copepod","Acartia longerimis",103,,,,,,,,3,,89,11,,50,32
5060,1488,"4_4_08132014","Barnacle","Barnacle nauplii",144,,,,,,,,,,,,,50,32
5061,1488,"4_4_08132014","Copepod","Pseudocalanus",227,,,,,,1,,31,16,146,33,,50,32
5062,1493,"4_7_08132014","Hydrozoan","Catablema",1,,,,,,,,,,,,,30,2
5063,1493,"4_7_08132014","Gastropod","Clione limacina",1,,,,,,,,,,,,,30,2
5064,1493,"4_7_08132014","Annelid","Pleurobrachia",4,,,,,,,,,,,,,30,1
5065,1493,"4_7_08132014","Decapod","Crab zoea",3,,,,,,,,,,,,,30,2
5066,1493,"4_7_08132014","Bryozoan","CYPHONAUTES larva (Bryozoa)",1,,,,,,,,,,,,,30,16
5067,1493,"4_7_08132014","Ostracod","CYPRIS larva (Barnacle)",1,,,,,,,,,,,,,30,16
5068,1493,"4_7_08132014","Unknown","Egg",1,,,,,,,,,,,,,30,16
5069,1493,"4_7_08132014","Euphausid","FURCILIA (Euphausids)",1,,,,,,,,,,,,,30,16
5070,1493,"4_7_08132014","Crustecean","Nauplii",1,,,,,,,,,,,,,30,16
5071,1493,"4_7_08132014","Branchiopod","Podon leuckartii",1,,,,,,,,,,,,,30,16
5072,1493,"4_7_08132014","Amphipod","Themisto pacifica",1,,,,,,,,,,,,,30,16
5073,1493,"4_7_08132014","Decapod","Shrimp zoea",9,,,,,,,,,,,,,30,2
5074,1493,"4_7_08132014","Copepod","Centropages abdominalis",2,,,,,,,,,2,,,,30,16
5075,1493,"4_7_08132014","Decapod","Crangon",2,,,,,,,,,,,,,30,16
5076,1493,"4_7_08132014","Branchiopod","Evadne nordmanni",2,,,,,,,,,,,,,30,16
5077,1493,"4_7_08132014","Copepod","Oithona similis",2,,,,,,,,,,2,,,30,16
5078,1493,"4_7_08132014","Copepod","Oithona spinirostris",2,,,,,,,,,,2,,,30,16
5079,1493,"4_7_08132014","Myriapod","Siphonophora",2,,,,,,,,,,,,,30,16
5080,1493,"4_7_08132014","Euphausid","CALYPTOPIS (Euphausids)",3,,,,,,,,,,,,,30,16
5081,1493,"4_7_08132014","Decapod","Megalopa",3,,,,,,,,,,,,,30,16
5082,1493,"4_7_08132014","Copepod","Metridia pacifica",3,,,3,,,,,,,,,,30,16
5083,1493,"4_7_08132014","Echinoderm","PLUTEUS larva (Echinodermata)",4,,,,,,,,,,,,,30,16
5084,1493,"4_7_08132014","Gastropod","Limacina helicina",5,,,,,,,,,,,,,30,16
5085,1493,"4_7_08132014","Copepod","Calanus marshallae",6,,2,3,,1,,,,,,,,30,16
5086,1493,"4_7_08132014","Hydrozoan","Aglantha digitale",8,,,,,,,,,,,,,30,16
5087,1493,"4_7_08132014","Copepod","Calanus pacificus",8,,,6,,1,,,,1,,,,30,16
5088,1493,"4_7_08132014","Hydrozoan","Clytia gregaria",8,,,,,,,,,,,,,30,16
5089,1493,"4_7_08132014","Annelid","Spionidae",9,,,,,,,,,,,,,30,16
5090,1493,"4_7_08132014","Chaetognath","Parasagitta elegans",22,,,,,,,,,,,,,30,16
5091,1493,"4_7_08132014","Tunicate","Oikopleura dioica",23,,,,,,,,,,,,,30,16
5092,1493,"4_7_08132014","Copepod","Pseudocalanus",201,,,,,,2,,34,16,128,21,,30,16
5093,1493,"4_7_08132014","Barnacle","Barnacle nauplii",273,,,,,,,,,,,,,30,16
5094,1493,"4_7_08132014","Copepod","Acartia longerimis",333,,3,,,,,,7,1,302,20,,30,16
5095,1499,"9_10_08132014","Hydrozoan","Melicertum",1,,,,,,,,,,,,,50,1
5096,1499,"9_10_08132014","Hydrozoan","Mitrocoma",3,,,,,,,,,,,,,50,1
5097,1499,"9_10_08132014","Hydrozoan","Gonionemus",2,,,,,,,,,,,,,50,2
5098,1499,"9_10_08132014","Anthozoa","Peachia quinquecapitata",1,,,,,,,,,,,,,50,4
5099,1499,"9_10_08132014","Decapod","Crab zoea",1,,,,,,,,,,,,,50,16
5100,1499,"9_10_08132014","Copepod","Eucalanus bungii",1,1,,,,,,,,,,,,50,32
5101,1499,"9_10_08132014","Copepod","Metridia pacifica",1,,,1,,,,,,,,,,50,32
5102,1499,"9_10_08132014","Crustecean","Nauplii",1,,,,,,,,,,,,,50,32
5103,1499,"9_10_08132014","Annelid","Polynoid",1,,,,,,,,,,,,,50,32
5104,1499,"9_10_08132014","Myriapod","Siphonophora",1,,,,,,,,,,,,,50,32
5105,1499,"9_10_08132014","Amphipod","Themisto pacifica",1,,,,,,,,,,,,,50,32
5106,1499,"9_10_08132014","Gastropod","Veliger (Gastropoda)",1,,,,,,,,,,,,,50,32
5107,1499,"9_10_08132014","Hydrozoan","Proboscidactyla flavicirrata",3,,,,,,,,,,,,,50,16
5108,1499,"9_10_08132014","Hydrozoan","Clytia gregaria",2,,,,,,,,,,,,,50,32
5109,1499,"9_10_08132014","Hydrozoan","Euphysa flammea",2,,,,,,,,,,,,,50,32
5110,1499,"9_10_08132014","Branchiopod","Evadne nordmanni",2,,,,,,,,,,,,,50,32
5111,1499,"9_10_08132014","Euphausid","FURCILIA (Euphausids)",2,,,,,,,,,,,,,50,32
5112,1499,"9_10_08132014","Sedentaria","Magelonidae",2,,,,,,,,,,,,,50,32
5113,1499,"9_10_08132014","Copepod","Oithona similis",2,,,,,,,,,,1,1,,50,32
5114,1499,"9_10_08132014","Annelid","Pleurobrachia",2,,,,,,,,,,,,,50,32
5115,1499,"9_10_08132014","Annelid","Polychaete trochophore",2,,,,,,,,,,,,,50,32
5116,1499,"9_10_08132014","Annelid","Syllidae",2,,,,,,,,,,,,,50,32
5117,1499,"9_10_08132014","Copepod","Epilabidocera longipedata",5,,,,,1,2,,,,1,1,,50,32
5118,1499,"9_10_08132014","Euphausid","CALYPTOPIS (Euphausids)",6,,,,,,,,,,,,,50,32
5119,1499,"9_10_08132014","Decapod","Shrimp zoea",6,,,,,,,,,,,,,50,32
5120,1499,"9_10_08132014","Copepod","Centropages abdominalis",7,,,,,,,,,1,2,4,,50,32
5121,1499,"9_10_08132014","Copepod","Calanus pacificus",9,,1,2,,4,,,2,,,,,50,32
5122,1499,"9_10_08132014","Tunicate","Oikopleura dioica",11,,,,,,,,,,,,,50,32
5123,1499,"9_10_08132014","Gastropod","Limacina helicina",13,,,,,,,,,,,,,50,32
5124,1499,"9_10_08132014","Ostracod","CYPRIS larva (Barnacle)",14,,,,,,,,,,,,,50,32
5125,1499,"9_10_08132014","Branchiopod","Podon leuckartii",22,,,,,,,,,,,,,50,32
5126,1499,"9_10_08132014","Copepod","Calanus marshallae",23,1,4,8,,8,,,2,,,,,50,32
5127,1499,"9_10_08132014","Echinoderm","PLUTEUS larva (Echinodermata)",23,,,,,,,,,,,,,50,32
5128,1499,"9_10_08132014","Annelid","Spionidae",23,,,,,,,,,,,,,50,32
5129,1499,"9_10_08132014","Chaetognath","Parasagitta elegans",37,,,,,,,,,,,,,50,32
5130,1499,"9_10_08132014","Copepod","Acartia longerimis",114,,,,,1,1,,10,2,81,19,,50,32
5131,1499,"9_10_08132014","Hydrozoan","Aglantha digitale",161,,,,,,,,,,,,,50,32
5132,1499,"9_10_08132014","Copepod","Pseudocalanus",229,,,,,2,1,,60,33,124,9,,50,32
5133,1499,"9_10_08132014","Barnacle","Barnacle nauplii",231,,,,,,,,,,,,,50,32
5134,1505,"9_6_08132014","Hydrozoan","Sarsia tubulosa",1,,,,,,,,,,,,,50,2
5135,1505,"9_6_08132014","Anthozoa","Peachia quinquecapitata",3,,,,,,,,,,,,,50,2
5136,1505,"9_6_08132014","Hydrozoan","Gonionemus",10,,,,,,,,,,,,,50,1
5137,1505,"9_6_08132014","Malacostraca","Cyphocaris challengeri",1,,,,,,,,,,,,,50,16
5138,1505,"9_6_08132014","Bryozoan","CYPHONAUTES larva (Bryozoa)",1,,,,,,,,,,,,,50,16
5139,1505,"9_6_08132014","Hydrozoan","Euphysa flammea",1,,,,,,,,,,,,,50,16
5140,1505,"9_6_08132014","Tunicate","Fritillaria borealis",1,,,,,,,,,,,,,50,16
5141,1505,"9_6_08132014","Crustecean","Nauplii",1,,,,,,,,,,,,,50,16
5142,1505,"9_6_08132014","Annelid","Pleuronectidae",1,,,,,,,,,,,,,50,16
5143,1505,"9_6_08132014","Hydrozoan","Plotocnide borealis",1,,,,,,,,,,,,,50,16
5144,1505,"9_6_08132014","Echinoderm","BIPINNARIA larva (Asteroidea)",2,,,,,,,,,,,,,50,16
5145,1505,"9_6_08132014","Decapod","Megalopa",2,,,,,,,,,,,,,50,16
5146,1505,"9_6_08132014","Copepod","Neocalanus plumchrus",2,1,1,,,,,,,,,,,50,16
5147,1505,"9_6_08132014","Myriapod","Siphonophora",2,,,,,,,,,,,,,50,16
5148,1505,"9_6_08132014","Annelid","Autolytus",3,,,,,,,,,,,,,50,16
5149,1505,"9_6_08132014","Branchiopod","Evadne nordmanni",3,,,,,,,,,,,,,50,16
5150,1505,"9_6_08132014","Annelid","Pleurobrachia",3,,,,,,,,,,,,,50,16
5151,1505,"9_6_08132014","Annelid","Polychaete trochophore",3,,,,,,,,,,,,,50,16
5152,1505,"9_6_08132014","Gastropod","Veliger (Gastropoda)",3,,,,,,,,,,,,,50,16
5153,1505,"9_6_08132014","Unknown","Egg",4,,,,,,,,,,,,,50,16
5154,1505,"9_6_08132014","Euphausid","FURCILIA (Euphausids)",13,,,,,,,,,,,,,50,8
5155,1505,"9_6_08132014","Copepod","Calanus pacificus",7,,,2,,1,,,4,,,,,50,16
5156,1505,"9_6_08132014","Copepod","Oithona similis",7,,,,,,,,4,,3,,,50,16
5157,1505,"9_6_08132014","Decapod","Shrimp zoea",8,,,,,,,,,,,,,50,16
5158,1505,"9_6_08132014","Copepod","Epilabidocera longipedata",9,,,3,,2,,,2,1,,1,,50,16
5159,1505,"9_6_08132014","Amphipod","Themisto pacifica",11,,,,,,,,,,,,,50,16
5160,1505,"9_6_08132014","Ostracod","CYPRIS larva (Barnacle)",13,,,,,,,,,,,,,50,16
5161,1505,"9_6_08132014","Euphausid","CALYPTOPIS (Euphausids)",15,,,,,,,,,,,,,50,16
5162,1505,"9_6_08132014","Hydrozoan","Aglantha digitale",22,,,,,,,,,,,,,50,16
5163,1505,"9_6_08132014","Copepod","Centropages abdominalis",22,,,,,1,,,1,2,9,9,,50,16
5164,1505,"9_6_08132014","Decapod","Crab zoea",22,,,,,,,,,,,,,50,16
5165,1505,"9_6_08132014","Branchiopod","Podon leuckartii",22,,,,,,,,,,,,,50,16
5166,1505,"9_6_08132014","Gastropod","Limacina helicina",23,,,,,,,,,,,,,50,16
5167,1505,"9_6_08132014","Hydrozoan","Clytia gregaria",29,,,,,,,,,,,,,50,16
5168,1505,"9_6_08132014","Chaetognath","Parasagitta elegans",34,,,,,,,,,,,,,50,16
5169,1505,"9_6_08132014","Copepod","Calanus marshallae",37,1,7,12,,9,2,,5,1,,,,50,16
5170,1505,"9_6_08132014","Annelid","Spionidae",38,,,,,,,,,,,,,50,16
5171,1505,"9_6_08132014","Tunicate","Oikopleura dioica",42,,,,,,,,,,,,,50,16
5172,1505,"9_6_08132014","Copepod","Acartia longerimis",120,,,1,,1,,,17,1,77,23,,50,16
5173,1505,"9_6_08132014","Barnacle","Barnacle nauplii",124,,,,,,,,,,,,,50,16
5174,1505,"9_6_08132014","Echinoderm","PLUTEUS larva (Echinodermata)",152,,,,,,,,,,,,,50,16
5175,1505,"9_6_08132014","Copepod","Pseudocalanus",458,,,,,3,2,,116,46,221,70,,50,16
5176,1527,"9_1_09252014","Hydrozoan","Gonionemus",1,,,,,,,,,,,,,50,1
5177,1527,"9_1_09252014","Euphausid","FURCILIA (Euphausids)",2,,,,,,,,,,,,,50,1
5178,1527,"9_1_09252014","Hydrozoan","Melicertum",1,,,,,,,,,,,,,50,2
5179,1527,"9_1_09252014","Gastropod","Clione limacina",6,,,,,,,,,,,,,50,1
5180,1527,"9_1_09252014","Hydrozoan","Clytia gregaria",1,,,,,,,,,,,,,50,8
5181,1527,"9_1_09252014","Hydrozoan","Proboscidactyla flavicirrata",1,,,,,,,,,,,,,50,16
5182,1527,"9_1_09252014","Copepod","Calanus marshallae",1,1,,,,,,,,,,,,50,64
5183,1527,"9_1_09252014","Ostracod","CYPRIS larva (Barnacle)",1,,,,,,,,,,,,,50,64
5184,1527,"9_1_09252014","Isopod","Idotea",1,,,,,,,,,,,,,50,64
5185,1527,"9_1_09252014","Copepod","Metridia pacifica",1,,,,,,,,,1,,,,50,64
5186,1527,"9_1_09252014","Annelid","Spionidae",1,,,,,,,,,,,,,50,64
5187,1527,"9_1_09252014","Annelid","Pleurobrachia",10,,,,,,,,,,,,,50,8
5188,1527,"9_1_09252014","Tunicate","Fritillaria borealis",2,,,,,,,,,,,,,50,64
5189,1527,"9_1_09252014","Annelid","Pleurobrachia",2,,,,,,,,,,,,,50,64
5190,1527,"9_1_09252014","Amphipod","Themisto pacifica",2,,,,,,,,,,,,,50,64
5191,1527,"9_1_09252014","Copepod","Oithona spinirostris",3,2,1,,,,,,,,,,,50,64
5192,1527,"9_1_09252014","Annelid","Syllidae",3,,,,,,,,,,,,,50,64
5193,1527,"9_1_09252014","Gastropod","Veliger (Gastropoda)",3,,,,,,,,,,,,,50,64
5194,1527,"9_1_09252014","Chaetognath","Parasagitta elegans",50,,,,,,,,,,,,,50,4
5195,1527,"9_1_09252014","Tunicate","Oikopleura dioica",5,,,,,,,,,,,,,50,64
5196,1527,"9_1_09252014","Hydrozoan","Aglantha digitale",6,,,,,,,,,,,,,50,64
5197,1527,"9_1_09252014","Bivalve","Veliger (Bivalvia)",6,,,,,,,,,,,,,50,64
5198,1527,"9_1_09252014","Chaetognath","Parasagitta elegans",7,,,,,,,,,,,,,50,64
5199,1527,"9_1_09252014","Gastropod","Limacina helicina",9,,,,,,,,,,,,,50,64
5200,1527,"9_1_09252014","Copepod","Calanus pacificus",10,1,2,3,,3,,,1,,,,,50,64
5201,1527,"9_1_09252014","Crustecean","Nauplii",21,,,,,,,,,,,,,50,64
5202,1527,"9_1_09252014","Echinoderm","PLUTEUS larva (Echinodermata)",22,,,,,,,,,,,,,50,64
5203,1527,"9_1_09252014","Myriapod","Siphonophora",23,,,,,,,,,,,,,50,64
5204,1527,"9_1_09252014","Bryozoan","CYPHONAUTES larva (Bryozoa)",94,,,,,,,,,,,,,50,64
5205,1527,"9_1_09252014","Copepod","Paracalanus parvus",99,1,7,38,,20,5,,10,2,13,3,,50,64
5206,1527,"9_1_09252014","Copepod","Pseudocalanus",114,29,21,32,,10,11,,6,2,2,1,,50,64
5207,1527,"9_1_09252014","Copepod","Acartia longerimis",172,,11,105,,27,20,,2,4,3,,,50,64
5208,1527,"9_1_09252014","Copepod","Oithona similis",413,6,20,21,,55,,,127,,174,10,,50,64
5209,1514,"9_10_09252014","Gastropod","Clione limacina",3,,,,,,,,,,,,,50,1
5210,1514,"9_10_09252014","Euphausid","FURCILIA (Euphausids)",1,,,,,,,,,,,,,50,4
5211,1514,"9_10_09252014","Amphipod","Themisto pacifica",3,,,,,,,,,,,,,50,2
5212,1514,"9_10_09252014","Hydrozoan","Halitholus",2,,,,,,,,,,,,,50,4
5213,1514,"9_10_09252014","Hydrozoan","Aglantha digitale",4,,,,,,,,,,,,,50,8
5214,1514,"9_10_09252014","Annelid","Pleurobrachia",13,,,,,,,,,,,,,50,4
5215,1514,"9_10_09252014","Hydrozoan","Clytia gregaria",15,,,,,,,,,,,,,50,4
5216,1514,"9_10_09252014","Barnacle","Barnacle nauplii",1,,,,,,,,,,,,,50,85.3333333333333
5217,1514,"9_10_09252014","Euphausid","CALYPTOPIS (Euphausids)",1,,,,,,,,,,,,,50,85.3333333333333
5218,1514,"9_10_09252014","Chaetognath","Parasagitta elegans",21,,,,,,,,,,,,,50,8
5219,1514,"9_10_09252014","Copepod","Neocalanus plumchrus",2,2,,,,,,,,,,,,50,85.3333333333333
5220,1514,"9_10_09252014","Annelid","Spionidae",2,,,,,,,,,,,,,50,85.3333333333333
5221,1514,"9_10_09252014","Tunicate","Fritillaria borealis",3,,,,,,,,,,,,,50,85.3333333333333
5222,1514,"9_10_09252014","Annelid","Polychaete trochophore",3,,,,,,,,,,,,,50,85.3333333333333
5223,1514,"9_10_09252014","Gastropod","Veliger (Gastropoda)",3,,,,,,,,,,,,,50,85.3333333333333
5224,1514,"9_10_09252014","Tunicate","Oikopleura dioica",4,,,,,,,,,,,,,50,85.3333333333333
5225,1514,"9_10_09252014","Copepod","Calanus pacificus",5,,,1,,1,,,2,1,,,,50,85.3333333333333
5226,1514,"9_10_09252014","Bivalve","Veliger (Bivalvia)",8,,,,,,,,,,,,,50,85.3333333333333
5227,1514,"9_10_09252014","Crustecean","Nauplii",13,,,,,,,,,,,,,50,85.3333333333333
5228,1514,"9_10_09252014","Gastropod","Limacina helicina",20,,,,,,,,,,,,,50,85.3333333333333
5229,1514,"9_10_09252014","Bryozoan","CYPHONAUTES larva (Bryozoa)",25,,,,,,,,,,,,,50,85.3333333333333
5230,1514,"9_10_09252014","Echinoderm","PLUTEUS larva (Echinodermata)",28,,,,,,,,,,,,,50,85.3333333333333
5231,1514,"9_10_09252014","Copepod","Oithona spinirostris",29,13,15,1,,,,,,,,,,50,85.3333333333333
5232,1514,"9_10_09252014","Myriapod","Siphonophora",38,,,,,,,,,,,,,50,85.3333333333333
5233,1514,"9_10_09252014","Copepod","Paracalanus parvus",58,1,10,23,,7,4,,1,6,6,,,50,85.3333333333333
5234,1514,"9_10_09252014","Copepod","Acartia longerimis",86,,7,43,,16,10,,2,5,2,1,,50,85.3333333333333
5235,1514,"9_10_09252014","Copepod","Pseudocalanus",138,43,36,32,,5,15,,2,2,3,,,50,85.3333333333333
5236,1514,"9_10_09252014","Copepod","Oithona similis",219,1,1,10,,21,,,87,95,4,,,50,85.3333333333333
5237,1520,"9_6_09252014","Hydrozoan","Gonionemus",2,,,,,,,,,,,,,50,1
5238,1520,"9_6_09252014","Decapod","Crab zoea",4,,,,,,,,,,,,,50,1
5239,1520,"9_6_09252014","Decapod","Megalopa",4,,,,,,,,,,,,,50,1
5240,1520,"9_6_09252014","Decapod","Shrimp zoea",1,,,,,,,,,,,,,50,4
5241,1520,"9_6_09252014","Hydrozoan","Proboscidactyla flavicirrata",2,,,,,,,,,,,,,50,4
5242,1520,"9_6_09252014","Hydrozoan","Catablema",5,,,,,,,,,,,,,50,2
5243,1520,"9_6_09252014","Amphipod","Themisto pacifica",2,,,,,,,,,,,,,50,8
5244,1520,"9_6_09252014","Hydrozoan","Clytia gregaria",12,,,,,,,,,,,,,50,2
5245,1520,"9_6_09252014","Hydrozoan","Bougainvillia",1,,,,,,,,,,,,,50,64
5246,1520,"9_6_09252014","Copepod","Calanus pacificus",1,,,,,,,,1,,,,,50,64
5247,1520,"9_6_09252014","Euphausid","CALYPTOPIS (Euphausids)",1,,,,,,,,,,,,,50,64
5248,1520,"9_6_09252014","Unknown","Egg",1,,,,,,,,,,,,,50,64
5249,1520,"9_6_09252014","Flat Worm","Platyhelminthes",1,,,,,,,,,,,,,50,64
5250,1520,"9_6_09252014","Tunicate","Fritillaria borealis",2,,,,,,,,,,,,,50,64
5251,1520,"9_6_09252014","Annelid","Polychaete trochophore",2,,,,,,,,,,,,,50,64
5252,1520,"9_6_09252014","Barnacle","Barnacle nauplii",3,,,,,,,,,,,,,50,64
5253,1520,"9_6_09252014","Copepod","Oithona spinirostris",3,3,,,,,,,,,,,,50,64
5254,1520,"9_6_09252014","Annelid","Pleurobrachia",3,,,,,,,,,,,,,50,64
5255,1520,"9_6_09252014","Gastropod","Veliger (Gastropoda)",3,,,,,,,,,,,,,50,64
5256,1520,"9_6_09252014","Hydrozoan","Aglantha digitale",4,,,,,,,,,,,,,50,64
5257,1520,"9_6_09252014","Chaetognath","Parasagitta elegans",4,,,,,,,,,,,,,50,64
5258,1520,"9_6_09252014","Annelid","Spionidae",5,,,,,,,,,,,,,50,64
5259,1520,"9_6_09252014","Copepod","Calanus marshallae",10,4,4,2,,,,,,,,,,50,64
5260,1520,"9_6_09252014","Gastropod","Limacina helicina",14,,,,,,,,,,,,,50,64
5261,1520,"9_6_09252014","Crustecean","Nauplii",18,,,,,,,,,,,,,50,64
5262,1520,"9_6_09252014","Tunicate","Oikopleura dioica",21,,,,,,,,,,,,,50,64
5263,1520,"9_6_09252014","Bivalve","Veliger (Bivalvia)",24,,,,,,,,,,,,,50,64
5264,1520,"9_6_09252014","Myriapod","Siphonophora",32,,,,,,,,,,,,,50,64
5265,1520,"9_6_09252014","Copepod","Acartia longerimis",44,,4,23,,5,1,,4,5,,2,,50,64
5266,1520,"9_6_09252014","Echinoderm","PLUTEUS larva (Echinodermata)",69,,,,,,,,,,,,,50,64
5267,1520,"9_6_09252014","Bryozoan","CYPHONAUTES larva (Bryozoa)",88,,,,,,,,,,,,,50,64
5268,1520,"9_6_09252014","Copepod","Pseudocalanus",90,37,29,15,,4,2,,1,,2,,,50,64
5269,1520,"9_6_09252014","Copepod","Paracalanus parvus",123,,18,49,,16,5,,10,6,17,2,,50,64
5270,1520,"9_6_09252014","Copepod","Oithona similis",340,3,13,17,,52,,,114,,139,2,,50,64
5271,1551,"3_13_10132014","Mysid","Acanthomysis",1,,,,,,,,,,,,,20,1
5272,1551,"3_13_10132014","Hydrozoan","Aequorea",1,,,,,,,,,,,,,20,1
5273,1551,"3_13_10132014","Echinoderm","BIPINNARIA larva (Asteroidea)",1,,,,,,,,,,,,,20,1
5274,1551,"3_13_10132014","Hydrozoan","Catablema",1,,,,,,,,,,,,,20,1
5275,1551,"3_13_10132014","Hydrozoan","Euphysa flammea",1,,,,,,,,,,,,,20,1
5276,1551,"3_13_10132014","Malacostraca","Gammaridae",1,,,,,,,,,,,,,20,1
5277,1551,"3_13_10132014","Isopod","Idotea",1,,,,,,,,,,,,,20,1
